"X1" "X2" "X3" "C"
452.206944399308 2166.60030829046 2796.86097892926 "ee"
506.147619318053 2131.7669801363 3038.96383476307 "ee"
604.879119320952 1797.11605422418 2846.04715879471 "ee"
453.581476363691 2173.25559174607 2808.84406670669 "ee"
479.157236206684 2182.49768125979 2858.00822734869 "ee"
547.591828003456 2140.13927956525 2791.72369378366 "ee"
500.258754958303 2305.5441042589 3036.58328769042 "ee"
476.988226044327 2493.64906511215 3028.82930797351 "ee"
435.717110583266 2095.33903073678 2676.32503607209 "ee"
513.015641473271 2278.62780987388 2955.72850549782 "ee"
527.188913830805 2241.82382194695 2965.55101058297 "ee"
515.509574306021 2184.32745489731 2823.59661409254 "ee"
549.903172125182 2189.0451050018 2965.62498220848 "ee"
501.066549729064 2080.01601554264 2777.8609396035 "ee"
436.056183769304 2319.75638375579 2986.87944344935 "ee"
441.802642263251 2140.39628985477 2776.65591113861 "ee"
634.14956906194 2122.41630715278 3147.43387487468 "ee"
473.361589661746 2138.19247199846 2775.07328362082 "ee"
519.523312139382 2298.30494860969 2950.01111548097 "ee"
468.580504665136 2340.6977433225 3058.47250951312 "ee"
485.142389089029 2390.25524071807 3020.21765375989 "ee"
450.037133135985 2263.28592488941 2946.11527541996 "ee"
667.828447586369 2106.40368753383 3009.93579710143 "ee"
585.897233843809 2118.32393528916 2905.20630714691 "ee"
469.949619701876 1979.42380530877 2663.60262671611 "ee"
654.769073027157 2196.94819902042 2816.96294875975 "ee"
373.607934316494 2513.8878928731 3036.2382110072 "ee"
585.081661686785 2016.29191189567 2929.68226172311 "ee"
447.69170477016 1888.85705997635 2826.14808922153 "ee"
601.406166048845 2111.98669892924 2884.51024060551 "ee"
522.66855754274 2326.87319063112 2953.05447393128 "ee"
569.565142358085 1762.70607230041 2692.22469648615 "ee"
563.986351607607 2077.66429604321 2990.1529777473 "ee"
494.94883026447 2104.73689810409 2757.88764505348 "ee"
664.450218313669 1865.36684130424 2852.13574410601 "ee"
745.125925116526 2186.97207193357 2892.84914335661 "ee"
514.397148060783 2203.65410973156 2855.95816432161 "ee"
533.48066214503 2250.16683409184 2923.2850271894 "ee"
505.800462424419 2042.81109602137 2724.82344998861 "ee"
413.448413534505 2190.39137757725 2943.94365427338 "ee"
478.45425933127 2005.00683978674 2685.26004904796 "ee"
486.957220126338 1915.5965359244 2705.43841501461 "ee"
477.017968693156 2288.90066524967 2872.20155088874 "ee"
475.426866177289 2344.35849721715 2923.40992307249 "ee"
477.221399943647 1954.76084432227 2775.4373014739 "ee"
436.652824840926 2172.0555521413 2976.28590619381 "ee"
410.674562572933 2061.41520826914 2841.02287716967 "ee"
550.583547725835 2216.14224949022 3007.32278923081 "ee"
451.394675132888 2437.79676125076 3037.53748456258 "ee"
407.631625132243 2245.70509267367 2939.95557486995 "ee"
515.409952128926 2295.94596327879 3001.33473492261 "ee"
566.95075674499 2099.48549131341 2936.21288627918 "ee"
484.256368832745 1998.36690650176 2695.64180514925 "ee"
555.41655726578 2190.81850456243 2897.68192019624 "ee"
516.926171159949 2399.60873007307 3147.39706745832 "ee"
490.676802192594 2139.54944411976 2790.8602401191 "ee"
603.227355569732 2035.0046734645 2708.98596049595 "ee"
555.483697628373 2233.5834249689 2922.69520192327 "ee"
621.549639029948 2053.35724986064 2796.40015471579 "ee"
537.619525344895 2159.98361848388 2953.40430516652 "ee"
650.573830332227 2035.92795602541 2884.58578363034 "ee"
462.263694400771 2304.59126323234 2957.54767101542 "ee"
487.802728563501 2151.87723758564 2800.98574739771 "ee"
446.815324034834 2301.91229242469 2882.28579553025 "ee"
437.802546612136 2323.97332281853 2995.79761324652 "ee"
481.143172880959 2026.53221979626 2813.67346650028 "ee"
547.01911275855 2380.0217687198 3120.79561465065 "ee"
480.606050203571 2244.10234456841 2806.41558996072 "ee"
470.969648771292 2060.80881550151 2676.05115681817 "ee"
460.826764684792 2079.57120397211 2739.0894907124 "ee"
480.003047911152 2088.91296576025 2724.65063360127 "ee"
617.961926797561 2112.16569571468 2954.33586111826 "ee"
536.665517036612 2204.18995869566 2980.98444569504 "ee"
456.437344000081 2275.07388121063 2960.29541311302 "ee"
607.349971158419 2066.95923466018 2784.36002767958 "ee"
491.723133723601 2348.20544122639 3077.80402267549 "ee"
498.357308793886 2307.79052776524 3015.75630618692 "ee"
544.392761683862 2293.90914747045 2964.70550462443 "ee"
486.949403167181 2429.07043406083 3037.60915668175 "ee"
438.94463385576 2423.11811791471 2850.0403819684 "ee"
535.171121342548 2272.07121872536 2978.66725916626 "ee"
663.43623440559 2248.42533600735 2975.70763280856 "ee"
524.012812963626 2190.26347173779 2841.58631548641 "ee"
381.811215179602 2249.05345803615 3011.18678989743 "ee"
684.736196468924 2132.42681298516 2819.66314783259 "ee"
627.363212095416 2168.85273570425 2823.30891838244 "ee"
644.112509192823 2037.94293866651 2952.83712893896 "ee"
502.233711188579 2220.64053852953 2902.17320260767 "ee"
581.148410466124 2356.69883502285 2911.0574039196 "ee"
536.55913723911 2021.62432848439 2796.00707009679 "ee"
389.862082009027 2000.43333914335 2848.35713833949 "ee"
674.404940222958 2219.35422376053 2907.69374517632 "ee"
517.987066812056 2241.70933491125 3039.95152168231 "ee"
520.476687747038 2116.89778794801 2812.87751798071 "ee"
518.65543318334 2035.22091737136 2842.21997191525 "ee"
493.670182370565 2187.2885164448 2862.19869912161 "ee"
434.746828610502 2455.34599880988 2904.86585057724 "ee"
477.532979858146 2152.58802727102 2766.30770800672 "ee"
478.138595077504 2005.13616032095 2858.38159647985 "ee"
