"X1" "X2" "X3" "C"
401.21392179774 2465.89005497187 3048.69199984213 "ee"
451.113784359405 2164.96812580265 2886.52923243395 "ee"
481.138905609205 1553.47333978938 3034.20180039917 "ee"
406.143295707547 2530.31830300839 2862.71233535902 "ee"
392.502387416715 2267.68486062129 2810.64281066236 "ee"
491.887701817433 2387.79688444217 3188.75397347521 "ee"
408.066173772411 2320.44291836903 2941.17771249577 "ee"
456.6454115416 2248.66256423829 2876.83872909967 "ee"
495.796863059357 2305.40508969104 2985.83921964949 "ee"
557.318437320558 2023.48207719235 3071.96312108391 "ee"
573.990815879211 2333.9709250571 2954.32479262685 "ee"
500.502458678813 2021.49351175867 2937.51029408855 "ee"
523.438593822077 2278.497552033 2569.74708168855 "ee"
390.056619948288 2308.88554504599 3060.54371859409 "ee"
587.627299825613 2745.24995475736 2742.80609601999 "ee"
437.798151700778 2261.08171374414 2902.83405672555 "ee"
469.683277802151 2241.64191047231 2522.14209893299 "ee"
595.632942824659 2086.6821270043 3022.49358784121 "ee"
546.65591581478 2282.72387196207 3171.39672298355 "ee"
499.782467077642 2463.48868062023 2874.05886008425 "ee"
477.465613477256 1928.3046869146 3056.17478694701 "ee"
490.552859743664 2497.90536377918 2915.13562572601 "ee"
592.848886638414 2198.49696936708 3139.91601562008 "ee"
540.372312993026 1606.40167447421 2934.88838195654 "ee"
669.897709308685 1714.17957978003 3023.55068011376 "ee"
593.961184804036 2282.91421574491 2801.46305051584 "ee"
473.107081195108 2016.94144278718 2596.79931184997 "ee"
398.032590908739 1968.48079246969 3043.71146455337 "ee"
444.75677004661 2176.77541255359 3010.77802177093 "ee"
348.775835898564 2475.61582808797 3071.62208164172 "ee"
575.395530907127 1473.23654041005 3018.59819280561 "ee"
577.387602270256 2333.62420932272 2931.20898997684 "ee"
453.770804940783 2176.89333507638 3016.57231076666 "ee"
859.979777439692 1882.49775083217 2362.29333867557 "ee"
463.609177736735 2362.91187763059 3203.20302867921 "ee"
422.054016728874 2214.47806036148 3042.28392150752 "ee"
399.620508135163 2560.1966035255 3323.85025476411 "ee"
323.087158400522 2501.80168995835 3215.88921536588 "ee"
462.819657720484 2561.36287584577 2758.41286267048 "ee"
497.124564824545 2156.55691640592 3078.53842782702 "ee"
479.694033718974 2485.33823942762 3008.3604822886 "ee"
451.697891787369 2600.00024547657 3130.36435017381 "ee"
455.820740681495 2176.17741115445 2937.82985421009 "ee"
559.385041356445 1734.60796093545 3030.55059622051 "ee"
426.512684997477 2461.47804866247 3036.35387020924 "ee"
512.999872969115 2224.11834417173 2904.44640186998 "ee"
541.961392611807 2359.31646026562 2945.20662726842 "ee"
590.387180067727 2318.25183995552 3185.56574246598 "ee"
556.595511916784 2228.74908759046 2908.27157067486 "ee"
444.60446277403 2090.66484564341 3122.44582952536 "ee"
482.211887960277 2470.86369354763 3232.65699617614 "ee"
525.84539484843 2621.19958547969 2811.01211396742 "ee"
388.118698151219 2265.67519172834 2972.16362210678 "ee"
568.554634965806 2398.49718877573 3059.46435914336 "ee"
423.794767736792 2289.43579858926 3074.49181675503 "ee"
438.670229238524 2425.59788450157 2959.08452372916 "ee"
374.061040371755 2209.7224690418 3008.35353821418 "ee"
467.642959434893 2516.0326052358 2794.45727680633 "ee"
443.276612855285 2136.80175192716 3066.65680683523 "ee"
396.942158001175 2261.29058288441 3578.38205366549 "ee"
430.389975886409 2374.31917383681 3107.42368598446 "ee"
444.277379688214 2089.61832111886 2862.05469279921 "ee"
478.593663761776 1658.04999552229 2876.67936324963 "ee"
528.413287961658 2205.59607104086 2779.52231424019 "ee"
490.297325250301 2039.54950326458 2970.57831998531 "ee"
442.245775982979 2375.53974315368 2936.76016416288 "ee"
562.342904872502 1650.07123866863 2980.83370004099 "ee"
297.681787182875 2345.97801411253 3182.70648037812 "ee"
378.008794439597 2358.39560505459 3056.07785931775 "ee"
548.717950515048 2326.92473984707 3131.68212201649 "ee"
377.897279869636 2006.22351113688 2978.73854696977 "ee"
453.007599325391 2263.13365491003 3159.86714587964 "ee"
534.24487357338 1565.29553989542 3024.44976481499 "ee"
548.19869338515 2538.41709369797 3068.07978955744 "ee"
366.453565490971 2377.19652750884 3228.17502806464 "ee"
466.552943375419 2296.12121578512 3061.77560749867 "ee"
618.872508469918 2082.31096059005 2842.34476646811 "ee"
472.518369383781 2341.74325462624 3321.85893903266 "ee"
442.957320714668 1895.62426884718 2956.14603441919 "ee"
426.298353787376 2048.4503065826 2880.99627797646 "ee"
338.145835360319 2569.14952130577 3200.69295114129 "ee"
596.861292754854 2393.26113824723 3179.18542996533 "ee"
483.845153005243 1921.02906361755 3185.79801503545 "ee"
538.355009513152 2272.56305067675 2733.39414191161 "ee"
454.494718255017 2417.25769395632 2978.19106482624 "ee"
348.036495193361 2540.99689735155 3129.45470338138 "ee"
418.524145035828 2434.88165748022 2983.01000617074 "ee"
506.990581627725 1953.44492928318 2812.31631473261 "ee"
471.411218307889 2173.03368150362 2438.10185810437 "ee"
525.373755067608 2209.59384508821 3186.62556962054 "ee"
603.267610973249 2244.83027475833 3036.52026178102 "ee"
552.797328066061 2382.83031338242 2865.34249676686 "ee"
455.960449231414 2182.56769477364 2855.86676860139 "ee"
533.55251615259 2248.2937825727 3113.92681081602 "ee"
392.146058595008 2527.94327058663 3289.22083571968 "ee"
419.696316692002 2227.74966705972 3185.29348492224 "ee"
398.405703294534 1959.57840469146 2846.67723376967 "ee"
456.531066976231 2274.15715130594 2895.23335119441 "ee"
495.438886914059 2591.67956015904 3032.1196390522 "ee"
492.148101878787 2398.04653230793 3214.55041271862 "ee"
390.257655502362 1933.10882908045 3063.07101867408 "ee"
494.616657577757 2241.39447989344 3114.2592010035 "ee"
597.872574255741 2326.43033518158 2945.88497863369 "ee"
624.187435948564 1704.03813679932 3084.44645684047 "ee"
300.789648806157 2455.24791082826 2987.2480568922 "ee"
884.721210192788 2010.56639054961 2478.37832038267 "ee"
461.293601909053 2494.51822222785 2912.63358455111 "ee"
550.412314105067 2142.5026476023 2798.77731915868 "ee"
483.554305257289 2304.80568442022 2923.96876221591 "ee"
453.693984527483 2538.72479353625 2847.99762335284 "ee"
455.81660992334 1788.78262138041 2895.3492080834 "ee"
456.718830594738 2222.52184185874 2988.50109841202 "ee"
475.046852973712 2261.06189611454 2890.48626517215 "ee"
502.839995013538 2367.17783319382 3013.57254920928 "ee"
360.016455662445 2261.82810200964 3030.79269464169 "ee"
677.858473549322 2369.3580435408 2886.4928351732 "ee"
439.057705644511 2521.10942233586 2902.49970270355 "ee"
492.374704992748 2252.80966461061 3041.710962768 "ee"
477.436423348636 2486.82726307165 3012.8449197018 "ee"
552.188934037548 2137.42149856286 2871.43353412799 "ee"
617.834232807297 2386.9064157614 2999.35945144405 "ee"
435.038626872095 2534.42269325306 3053.73194130587 "ee"
393.090763837102 2250.84999443569 3162.34178029961 "ee"
512.755793425592 2160.58946248714 2938.32679987967 "ee"
480.48055403766 2388.15620566848 3092.76089736253 "ee"
454.557866208537 1757.58825787095 2910.2019060694 "ee"
399.31332109164 2317.29950133656 2880.18230394501 "ee"
448.844523629632 1982.7679439147 2995.45901369179 "ee"
860.860709668795 1802.16904698262 2316.58538994991 "ee"
482.838209414557 1575.60688004146 2959.87725426408 "ee"
602.893508369987 2464.44855954531 3045.28641146427 "ee"
562.270418412778 2110.06869560935 2794.89254136967 "ee"
368.345701424833 2475.82859210662 3196.98292775503 "ee"
399.033482310098 1719.38838199493 2827.3126127232 "ee"
476.414359938402 2018.59980854404 3032.10615113037 "ee"
471.385228894513 2328.37350582906 3150.96816266403 "ee"
440.247027132604 2309.60388330262 3002.71564614774 "ee"
413.920251787671 2477.02351906391 3142.42400906564 "ee"
572.789123029127 2085.22420566109 3133.35490382175 "ee"
502.543379250072 1977.24827084351 2926.54263415914 "ee"
432.916997071617 2224.49008654239 2467.75826831589 "ee"
478.953620233419 2002.06773302641 2984.12189989999 "ee"
528.727617362218 2194.99836700529 2943.24660099186 "ee"
468.231741824359 2406.34743121556 3163.47465416081 "ee"
492.676973082701 2589.58405844223 3052.78682017607 "ee"
420.625264376641 2196.5463789183 3035.58317711297 "ee"
442.737176977141 2420.88249318119 2905.1736764215 "ee"
406.859167088183 2059.24399251449 2977.14917194918 "ee"
591.930543555165 2332.19789657573 2934.68637838343 "ee"
527.388536806485 2171.4506976356 2979.2654671102 "ee"
341.423493486259 2267.15321788317 3076.51207657724 "ee"
518.823792673762 2358.85355461505 3088.50203381375 "ee"
477.06366726678 2220.92803736815 3172.25681632325 "ee"
488.775856502847 2152.6220335097 2816.08520750134 "ee"
453.186908391067 2441.8345537691 3026.23817406019 "ee"
518.581554655114 2479.83875225212 2975.32251230585 "ee"
446.421270900804 2305.66051700259 3117.11681299886 "ee"
412.846964399084 2248.94189045293 2885.35367909725 "ee"
582.766306091982 2162.07276838796 2842.62250752755 "ee"
584.422838515503 2172.75378358909 2945.22129220957 "ee"
447.527081799941 2236.65486877839 3471.87850290064 "ee"
432.071402839599 1985.80392291778 3069.61921435795 "ee"
337.678066909386 2694.96268435373 2925.08033362286 "ee"
432.44811944604 2600.42992723147 3134.89075176834 "ee"
547.573316929198 2002.9693485048 2971.96743964339 "ee"
545.141214059431 2005.74320968216 3040.86649223872 "ee"
535.364098551852 1771.28899942634 3080.16967042545 "ee"
464.035977244225 2333.19386253065 3101.17946174574 "ee"
407.319772491893 2056.1961435571 3115.63929331996 "ee"
603.91794711731 2489.41863240571 3000.0555243805 "ee"
387.193779845266 2519.50012473277 2935.43364798202 "ee"
373.780150027693 2602.03752168127 3163.87660889092 "ee"
441.382626305233 2151.08610887571 3219.59679379687 "ee"
406.560019042572 1867.29103797161 2981.39140375278 "ee"
464.186450658415 2568.31533982549 2835.21642845392 "ee"
512.281726319915 1825.2174382941 3005.62899901278 "ee"
368.665615669496 2419.53843167216 3006.6963812729 "ee"
562.036220339658 1487.22392230725 2995.26662845896 "ee"
627.345131868639 2136.74624912467 3062.76173111114 "ee"
355.228470552136 2491.73999915712 2838.32023450841 "ee"
479.443355655762 2333.77970714723 2970.52730392015 "ee"
442.498400976471 1948.10718152958 2713.42572390164 "ee"
543.379758474861 2066.04525784648 3107.52963250675 "ee"
443.686065747794 2392.46004835305 2961.53469848941 "ee"
450.238709026443 2178.44365018652 3110.05146790689 "ee"
563.043059540517 2174.28070324186 2791.97149789479 "ee"
548.262131956564 2110.17314486223 2925.77848848715 "ee"
642.205490966293 2196.35885587505 2881.48707085 "ee"
413.87911283733 2299.83582566817 2800.75168284488 "ee"
523.581978751501 2222.89616670147 2878.58571095549 "ee"
627.095416810873 2230.88835999135 3116.95252059672 "ee"
517.091266009483 2140.75276415586 3179.10899843631 "ee"
503.539967412183 2361.82027632603 2969.26031727928 "ee"
400.612196725997 2360.34379600355 3007.39094770764 "ee"
551.033134929331 2007.63222818786 3065.53557293894 "ee"
536.404201260458 2029.27001342243 2842.56355432596 "ee"
409.719342608684 2327.91734761197 3221.84337364159 "ee"
452.069163161537 2372.93719891736 3138.85122457947 "ee"
534.948639891771 2052.61701259058 2941.36325055487 "ee"
477.256469420953 2603.30443504858 2984.285984729 "ee"
446.809222008265 2207.50230187773 3159.44088376079 "ee"
462.310731098915 2193.57548132188 2763.59701731356 "ee"
454.436373092962 2260.29534536212 3194.81349283799 "ee"
422.121617738267 2084.06749966805 3051.07717263397 "ee"
418.839355829601 2264.62813787095 3059.23846316962 "ee"
494.654738685995 2165.05255272044 3090.8827938325 "ee"
430.455773269246 2124.69654553866 3224.29564913534 "ee"
602.587778779499 2331.61768471571 2908.66276531789 "ee"
327.318145333155 2231.03701346446 2800.66929495282 "ee"
554.760677778887 2285.37424597626 2948.80736034897 "ee"
468.829873487717 2336.97943023564 3099.57710342868 "ee"
481.95177115368 2027.13502969513 2706.87187057877 "ee"
509.905773217509 1818.18008216834 3008.67714158441 "ee"
