"F1" "F2" "F3" "PHON" "ENV"
435.432537704591 2098.36652105798 2896.43476405375 "ee" 0
477.09472954827 2453.44760979845 2972.20627008738 "ee" 0
442.425033127097 2494.43806728049 3105.79121558486 "ee" 0
503.263951171483 2256.87508091632 3335.55967007198 "ee" 0
517.420016668619 2265.19707051626 2956.70253498943 "ee" 0
394.088618267923 2319.46691887693 2849.05959199130 "ee" 0
414.947603156098 2519.80541705553 2852.89951191421 "ee" 0
392.909365665516 2260.18820513973 2855.01089740055 "ee" 0
712.63211584528 1707.67411001638 2836.33073704939 "ee" 0
458.005499035101 2494.77741128562 2932.36976522007 "ee" 0
502.408828825115 2305.77090660985 3050.45271728019 "ee" 0
396.671597870735 2458.14806661118 2889.86907677889 "ee" 0
440.751183121905 2290.24053253682 2905.58941060291 "ee" 0
391.001950020253 2266.61345053142 2907.83408868487 "ee" 0
354.239728990038 2535.81468240342 3079.1926894846 "ee" 0
450.469651698027 2412.63000199755 3128.91077566989 "ee" 0
407.974329446356 2340.65113676492 2967.0082274367 "ee" 0
519.118614037231 2281.37595732134 3309.9704268234 "ee" 0
411.348683134741 2464.79657179911 3117.03726729218 "ee" 0
460.540359343364 2364.17817114731 2906.22278878791 "ee" 0
352.697209847733 2504.88904455575 2881.21234029536 "ee" 0
387.401726287127 2197.29643059002 2956.76956787898 "ee" 0
411.991752533373 2103.58293309732 2905.26374451984 "ee" 0
464.969809314717 2195.45220523814 2852.80595332181 "ee" 0
462.652810409123 2282.67156066423 2781.00060275066 "ee" 0
381.392431288669 2409.59978873461 3107.65513953262 "ee" 0
481.762727229136 1827.09923585867 2870.22764397294 "ee" 0
453.427268318184 2182.21032936679 2836.25160217932 "ee" 0
444.180361911086 1999.14316742051 3121.6431483873 "ee" 0
459.355527140967 2203.7533539501 2971.52349309077 "ee" 0
492.001439471594 2190.92510991048 3050.74130054323 "ee" 0
783.471245792024 1673.92330618051 2820.36337704064 "ee" 0
418.261617297195 2225.25308075477 2902.64841520951 "ee" 0
669.080588062355 1648.96958218423 2815.34719988047 "ee" 0
463.029364814275 2176.42273458316 3078.48415328714 "ee" 0
414.52345768652 2182.78773624859 3034.09021705734 "ee" 0
668.136327429478 1861.81381502816 2760.62657886727 "ee" 0
620.907899741648 1783.62513948841 2733.31396424142 "ee" 0
339.997948206491 2250.92090313155 3016.39055240202 "ee" 0
435.431365794174 2095.43126599864 3040.30628871306 "ee" 0
467.999660068108 2308.76214745672 3008.54701550732 "ee" 0
476.257840594526 2228.65904051432 3036.53067675586 "ee" 0
428.345858499021 2300.82079771165 2944.49460816067 "ee" 0
454.293143767719 2296.94346656113 2856.49418738512 "ee" 0
390.397752246987 2327.84558662521 3038.56866209827 "ee" 0
407.199878225097 2121.35973747007 2926.83922581792 "ee" 0
455.115643219056 2349.39331469627 3009.69978901122 "ee" 0
384.646214074129 2257.49217052552 3012.39514939027 "ee" 0
458.12435908159 2369.97084784038 2922.13657135883 "ee" 0
449.986589604812 2272.03985088905 2791.76483290090 "ee" 0
383.794337479878 2272.39779441806 3050.50466828351 "ee" 0
435.567458306976 2191.76645244834 2918.96742334052 "ee" 0
479.15614792878 2416.64576933288 3095.35749305121 "ee" 0
376.327415417046 2397.90469413929 2705.31950532804 "ee" 0
440.917235347632 2396.05397715533 2931.30721858920 "ee" 0
447.37934304851 2263.90106305521 2965.27994852289 "ee" 0
393.934315767325 2160.25684968853 3251.02308931621 "ee" 0
426.65979041437 2159.69144406589 3106.03347385234 "ee" 0
433.143064462469 2253.66590190532 2980.67681418864 "ee" 0
436.764781868184 1860.61643690147 2715.35046051194 "ee" 0
489.27031632647 2399.91759120606 3150.89087864095 "ee" 0
502.82957765678 1805.62800526970 2954.18831193589 "ee" 0
503.767362659641 2218.08923440837 2997.02754031793 "ee" 0
456.803054355870 2294.54814661540 2848.13256574532 "ee" 0
426.27726425907 1789.3953907305 2704.49888131554 "ee" 0
405.745532719353 2250.06498689207 3078.53934080333 "ee" 0
497.616000333343 2227.67543485413 2872.75984535934 "ee" 0
467.621872416138 1885.53567825034 2862.15787154127 "ee" 0
504.368017674433 2287.73021018469 3014.49044026788 "ee" 0
421.573224707057 2439.06051239243 2824.56475744603 "ee" 0
373.720631973894 2243.85507951121 3254.28159161228 "ee" 0
366.441412401994 2312.36548289287 3064.81391416860 "ee" 0
391.278559736001 2309.01006194115 3146.59321142053 "ee" 0
453.964818870258 2156.61167901807 3036.64180214646 "ee" 0
452.500961212179 2201.56619806395 2872.57907109356 "ee" 0
417.569439013924 2181.46475253648 3070.5696480803 "ee" 0
552.702516744705 2042.0747565412 2779.32450332827 "ee" 0
440.158965226763 2304.60847285546 2896.92702010362 "ee" 0
414.223410088372 2237.66677958013 2728.39662650728 "ee" 0
436.913032843692 2395.70985696677 3018.89724558019 "ee" 0
430.272602389601 2292.71882486876 2870.12441678963 "ee" 0
455.897971192723 1872.66755261511 2681.16345442724 "ee" 0
459.623109362616 2206.87253845218 2741.37546782794 "ee" 0
346.760464478170 2249.99957891521 2880.58932456567 "ee" 0
489.445342735933 2219.95009409050 3095.01646968123 "ee" 0
380.81622419436 2275.436838595 2669.81059652991 "ee" 0
396.95897011534 2377.45306278959 2946.59957910837 "ee" 0
417.553528637508 2255.41311282636 2901.33186322577 "ee" 0
651.982893040449 1846.76971812647 2844.57588482864 "ee" 0
446.975335455472 2240.41675446212 2674.57725607471 "ee" 0
494.863043523898 2130.34986856474 3084.6281496411 "ee" 0
401.426732438141 2242.02647576613 2985.27234799803 "ee" 0
