"F1" "F2" "F3" "v"
491.876062350516 2142.44860171615 2852.54420329049 "ee"
411.250569227828 2446.11364938608 3084.34764114627 "ee"
358.900458895775 2424.5749261866 2961.69994329734 "ee"
537.45581944471 2265.33326131275 2882.19430384829 "ee"
537.437145186787 2322.31424869882 3108.39252764280 "ee"
589.707083261252 2164.81547106638 2962.88508267183 "ee"
543.946350105181 2401.38747387714 3097.11093189666 "ee"
483.316096456102 2227.71684914230 3051.62471300608 "ee"
556.478350727386 2484.53146186074 3122.5669411327 "ee"
526.428000582816 2059.12868969672 2890.6340399297 "ee"
533.384282978694 2310.87284437227 2825.38360501000 "ee"
489.617820486755 2356.62246376478 2701.77749709159 "ee"
464.881380469545 2370.59666450561 3101.43139122535 "ee"
620.994763463161 2078.50255983789 2913.61053357272 "ee"
495.809797005088 2349.23703089055 3022.85502725787 "ee"
559.762386953493 2361.41408771901 2956.47169397508 "ee"
567.800613409872 2060.08111792659 2839.09934614662 "ee"
508.105139129666 2201.22104435889 2884.57436052792 "ee"
508.06131004441 2325.42901738779 2925.57279505616 "ee"
524.075165112056 2369.11770959933 2993.03594388721 "ee"
471.342733912732 2441.17310858210 3074.45099826280 "ee"
533.709482433476 2154.86740683731 2860.47044783928 "ee"
462.656607432587 2193.43076489555 2852.25492179726 "ee"
517.647994167222 2106.63194608156 2780.23368302918 "ee"
560.850496779985 2331.05368451134 2900.05737056705 "ee"
332.587585637606 2335.75287082059 3074.45614470777 "ee"
673.391028847659 2018.65095960778 2681.04087565988 "ee"
628.634010293287 2008.41249144177 2811.68562666076 "ee"
524.576923541417 2277.61355708449 2931.90358475375 "ee"
432.580267338762 2345.86088025121 2724.78117106928 "ee"
498.921544024063 2369.17045848093 3012.8312130955 "ee"
480.700817605971 2167.07271839931 2931.73862505209 "ee"
538.597691553147 2254.07474348116 3097.94118207655 "ee"
609.186925155314 2334.09682276082 2940.27038445092 "ee"
463.50320582661 2349.33404882501 2976.81205389193 "ee"
639.17436731899 1870.12789645369 3125.24781810026 "ee"
525.523915679046 2494.4873602152 2935.69982940922 "ee"
528.927321690218 2274.89115310107 3083.32585737916 "ee"
312.917304036614 1977.01958899063 2972.27115707766 "ee"
519.788374152076 2293.52794805829 3020.9535934182 "ee"
259.270249722931 1966.67671641556 2911.0752028843 "ee"
512.088018429535 2445.84819894079 2977.80536116496 "ee"
260.855681403163 2436.74692455632 2994.28440996542 "ee"
459.85089681362 2344.19783335083 3093.47323761779 "ee"
515.305718523265 2280.75720435510 3079.63661978688 "ee"
510.671159941843 2269.93563655326 3074.45419902121 "ee"
531.669665793134 2128.93233643329 2867.47812371725 "ee"
568.237616513993 1712.54758663159 2721.13905951721 "ee"
660.251291559872 1776.97058532634 2767.88286583588 "ee"
506.953548995351 2322.34360700349 2947.79743625422 "ee"
580.769119035679 2269.19809381126 2939.66584094041 "ee"
686.008208596713 1938.94495984941 2683.81017143598 "ee"
444.631754879208 2351.41469873961 3014.14669509196 "ee"
494.946991067624 1895.86156522151 3068.00188443944 "ee"
427.856930601266 2165.89118365321 2811.41666025511 "ee"
543.026858217660 2314.12113056892 2850.99160342491 "ee"
512.56597468585 2339.62542174994 2889.0825227562 "ee"
506.843435753194 2327.69192763321 2988.48696405096 "ee"
465.216184026981 2171.78718794106 2869.11742296483 "ee"
556.6117247682 1974.40322200929 2807.66416609741 "ee"
475.50248066946 2354.70079200950 3068.27188870804 "ee"
496.530704840039 2399.59594285636 2908.50777689451 "ee"
483.850927450947 2425.56584780302 3037.82562156468 "ee"
454.405841546247 2420.62412145932 2959.26402920169 "ee"
439.800903031957 2283.36416347207 2705.18169933962 "ee"
466.86386639664 2211.27873056883 2978.06247259789 "ee"
481.878441587113 2378.11671783444 2716.62308580508 "ee"
590.222486282329 1673.09172144377 2826.75349245868 "ee"
542.291050927168 2319.52789475458 2959.45728047006 "ee"
475.595879541203 2332.39237185995 2857.94484089306 "ee"
535.134019126712 2371.94760842971 2933.99973319008 "ee"
615.27748437103 2115.68740114817 2890.60513061615 "ee"
483.530164908026 2428.53548780213 2909.59896831475 "ee"
334.668395111457 2543.21379340244 3043.90292978717 "ee"
440.072158560634 2540.24123666088 3061.29036120849 "ee"
535.611596822396 2510.84542630144 3077.15048218191 "ee"
521.591125196581 2183.00664947851 2954.17153388544 "ee"
525.841390469036 2383.59281662684 2936.77367741858 "ee"
547.783430322377 2161.93666877036 2993.82873196739 "ee"
525.783626995335 1824.90588531842 2926.44087307599 "ee"
596.395821836881 1690.63848502919 2782.79542297993 "ee"
466.325258299509 2413.12881198718 2999.8681656612 "ee"
487.232528016839 2351.63013557974 2940.0764275791 "ee"
601.052188979622 2086.91601416923 2917.04504596202 "ee"
707.59753195144 1911.94665459168 3018.09782683969 "ee"
582.044464456924 2358.89443601196 3120.13044353169 "ee"
572.829939088362 1969.07178093638 2721.54710824542 "ee"
464.262135383882 2184.53971889884 2891.03724623827 "ee"
525.340118438512 1926.70215073281 2862.71053396893 "ee"
688.028420463667 2070.55576261668 2984.7976557166 "ee"
502.612715534535 2356.23709163757 2922.42052592848 "ee"
611.276503498208 2164.06684293515 2918.19533450498 "ee"
590.386944292775 2108.55355811001 3005.76690621348 "ee"
555.345118993284 2170.43350517237 2903.19715594795 "ee"
574.714716344455 2336.72752420047 2913.87742522968 "ee"
522.309718867253 2196.25797911863 2932.18153642025 "ee"
548.40614805009 2310.64375388911 2915.47462231992 "ee"
468.934297361986 1928.03593294921 3075.02416623008 "ee"
539.046039445311 1784.20014552003 2906.72173684469 "ee"
548.47061587386 2496.60301888488 3105.94386498779 "ee"
589.445986638081 2024.03215973484 3001.48058732467 "ee"
459.570476322245 2253.33105945312 3072.22552564163 "ee"
502.337334713285 2492.15435248771 3081.52071907567 "ee"
572.097564526023 2385.38294264756 2951.77507420627 "ee"
470.632559524638 2178.77399402563 2764.28183597251 "ee"
507.141289800018 2492.30778045506 3007.43098622554 "ee"
756.435774924718 1668.24837478046 2953.93832790304 "ee"
546.139091376623 2413.11957253155 2968.70007691174 "ee"
619.630131046143 2051.36180298698 2844.59985149743 "ee"
450.939560941207 2448.54083774992 2892.31477446633 "ee"
668.085673744911 2078.29446196273 2977.02973898164 "ee"
760.844999865635 1686.24428628064 2775.62311009548 "ee"
551.357207002013 1674.17742487274 2848.55931680421 "ee"
621.63684809098 2184.25791348831 2661.7553024836 "ee"
528.19316020277 2573.7529011983 3146.75736175013 "ee"
528.100103991551 2405.48171113978 2899.59220974548 "ee"
490.846581231448 2369.24566124951 3023.41419633852 "ee"
484.79465283036 2224.02927053007 2995.76494818644 "ee"
750.784890029783 1706.58506933662 2876.26656336414 "ee"
473.68257345032 2287.3878251878 2726.65589988401 "ee"
583.697777981521 2289.64717945419 2835.50944390319 "ee"
501.483415696354 1830.27961779082 2805.71104166854 "ee"
569.712063196468 2263.91479351653 3043.25808219708 "ee"
669.247001197274 2042.00936689358 3085.0660715929 "ee"
584.033679266582 2259.36264519542 2830.3541371597 "ee"
511.192950624629 2363.81907573761 3067.71367658483 "ee"
661.042537825749 2260.39763691261 2980.14210916606 "ee"
384.770054898139 2420.82043005762 2962.17090482992 "ee"
460.602338968187 2399.81679979449 2884.55600710935 "ee"
489.214716296466 2158.99108900419 2919.50565052844 "ee"
502.833490430403 2289.80625539468 3037.89897973883 "ee"
424.535952274697 2413.74825614589 2944.52105669605 "ee"
762.941428012643 1694.26966049603 2746.37834375553 "ee"
462.726458774403 2362.37196747237 2940.15923480724 "ee"
459.694581044454 2356.51028711386 2913.12896893929 "ee"
616.366307465833 2117.96827583520 2841.21542242921 "ee"
535.478055691476 2348.19230160404 2978.18620392341 "ee"
510.592740244977 1993.61274210765 2871.33018367875 "ee"
664.317378033433 1906.46076379652 2817.13909227806 "ee"
531.129693942409 2411.17872565290 3001.48960006390 "ee"
486.174694322517 2308.83848600685 2993.19622867363 "ee"
422.366968498008 2482.9118667696 3033.50092689187 "ee"
534.446132062495 2288.97513594695 2952.61899957714 "ee"
510.982788205467 2348.87641380135 2897.8313931825 "ee"
332.240085999239 2022.65219210213 2966.57338522323 "ee"
583.225818132859 2269.3317129379 2931.40800460283 "ee"
452.56893644339 2453.06777251364 3108.10673582268 "ee"
571.489544753714 2445.68619288596 3163.92196065574 "ee"
576.430947366575 2323.46815529615 2972.97619134058 "ee"
504.872665351742 2257.43381047567 3049.38984647586 "ee"
494.275292136184 2369.10697238519 2921.22432341742 "ee"
515.979207650160 2463.56095370534 3010.66093311635 "ee"
531.732833349437 2007.15824953677 2834.99574663082 "ee"
557.26604871095 2179.12453564663 2716.19769474668 "ee"
636.749711305528 1877.65701630904 2663.84641627746 "ee"
603.658963338422 2319.25002016774 2975.2439088042 "ee"
545.263829674226 2035.28100582759 2812.53602719175 "ee"
554.232742059133 2416.74676751798 2921.31270938312 "ee"
565.777036695516 2316.19900041904 2869.04753032280 "ee"
312.253481011957 2395.29667843752 3045.42674057854 "ee"
538.640370453353 1986.56440821478 2842.05928262153 "ee"
533.727700467836 2124.77621270493 2753.90835348613 "ee"
401.456804393961 2417.87377855896 3034.41448162105 "ee"
587.583168818671 2140.18056042702 2963.48061432314 "ee"
675.993533884455 1814.52780322611 2841.94813117539 "ee"
484.802996978728 2298.41241700162 2936.10496663665 "ee"
495.273427408477 2068.97362300366 2950.56562932012 "ee"
475.534980837844 2114.70390448951 2983.86043111741 "ee"
574.04382313397 1946.17141416082 2635.02323995439 "ee"
598.687472022588 2177.29156258639 2875.15765078086 "ee"
559.341056047155 2205.32967935829 2937.94175934407 "ee"
584.704082639652 2324.26544609744 2990.31793362714 "ee"
515.475223723872 2260.26304004461 2774.77222083486 "ee"
549.724052817692 2355.1013474533 2955.27997549567 "ee"
467.405007879688 2324.85208581093 2913.6880487889 "ee"
441.216138340383 2450.61968029161 2998.97549542774 "ee"
505.713057492591 2344.99173304432 2982.33723981669 "ee"
512.365042524129 2009.59238235400 2852.71591136734 "ee"
627.195930157803 2200.45615576471 2830.20083162355 "ee"
473.483588341215 2379.12744980394 2878.20795283636 "ee"
465.791508226195 2469.92209722042 2946.65851895921 "ee"
538.105284855018 2230.15111762847 2820.31152788778 "ee"
613.504548409085 2012.18753760618 2790.95036552592 "ee"
421.748422019817 2396.86172045961 3017.14799176585 "ee"
532.125562474655 2280.93474034785 2994.63945370361 "ee"
641.571959230051 1756.59311438374 2780.62515853652 "ee"
591.692368484824 2339.82067449075 2883.23848115848 "ee"
563.342002999471 1880.30087897051 2828.85545945741 "ee"
483.875165393998 2417.40688960243 2918.26030865294 "ee"
619.882603910583 1979.93394170981 2789.44346756787 "ee"
536.654895053973 2417.29787823295 2865.70895185109 "ee"
555.345295817259 2203.55326898174 2867.54528746050 "ee"
579.401009229553 2083.13630358712 2954.50321382322 "ee"
529.84737185614 2058.85704649648 2786.25221729496 "ee"
474.916550360062 2071.19147302671 2887.85130624360 "ee"
531.370848589904 2154.25461104859 2902.07578510374 "ee"
574.162292201629 1777.97200219873 2755.13793005307 "ee"
504.852273720446 1854.46501900951 2822.67072289725 "ee"
470.649780481447 2198.02429953301 3030.81373812343 "ee"
680.520950979734 1813.10053210513 2791.96577613894 "ee"
542.336526275364 2008.98100511653 2982.6761594914 "ee"
527.433890890065 1864.71733738660 2984.78244493676 "ee"
542.655400886952 2109.91855013748 2765.90522973571 "ee"
784.787414906115 1663.78233219442 2836.01215968953 "ee"
503.392153563923 2462.33994352478 3028.04555382740 "ee"
604.605217858496 2208.84168390732 2677.40238721307 "ee"
534.05331563204 2238.30443383954 3146.10421106526 "ee"
479.069668777291 2346.23318455783 2988.32640574514 "ee"
578.36343718761 2131.45041883205 2946.06988011115 "ee"
503.660351138271 2299.08117394277 2918.84422195022 "ee"
559.785715037468 2279.62585483982 2866.08819069487 "ee"
538.73189934876 1788.57401974695 2709.81856873393 "ee"
522.59775116694 2104.65293223536 2818.69396471586 "ee"
554.721716270434 2557.49695239706 2909.71454687316 "ee"
620.324546356748 2180.97492562205 2903.61419930035 "ee"
484.720832123176 2162.13368546031 2797.28407276038 "ee"
513.745553983065 2170.13361300998 3098.89870225916 "ee"
514.259172904406 2135.92584908653 2818.95755091237 "ee"
601.86628101304 2400.52045250078 3031.34496425585 "ee"
580.271427529392 1961.58233000387 2804.10034777423 "ee"
531.750777807128 2411.05121345991 2970.53186868483 "ee"
555.923073141333 2353.23261033038 3161.91001328646 "ee"
