"F1" "F2" "F3" "v" "2" "3"
569.342559341978 2144.2709257185 3001.39238242345 "ee" 1 0
562.105055393232 2346.07118426768 3137.36524038944 "ee" 1 0
530.942075521552 2434.43672528666 3161.64591911981 "ee" 1 0
516.738095553324 2474.54289018370 3189.99185930719 "ee" 1 0
470.69838802633 2375.77650320221 3131.98585191865 "ee" 1 0
541.637929639226 2265.28589909377 3194.14526852072 "ee" 1 0
572.630988276646 2341.91566381000 3195.61423595967 "ee" 1 0
803.029669501085 1851.95126642826 2792.66882250420 "ee" 1 0
535.510175620705 2205.85019446987 2989.22582115349 "ee" 1 0
494.766695165836 2187.3425927354 3180.32734591324 "ee" 1 0
531.264516214341 2456.31683344429 3188.37760924418 "ee" 1 0
516.27804067 2242.61677144049 3133.0316090755 "ee" 1 0
599.406820300721 1822.08827474632 3148.09832543856 "ee" 1 0
551.636484689985 2204.90327586938 2954.48890376222 "ee" 1 0
733.354899048519 1694.50063994838 2869.26057076619 "ee" 1 0
524.509187846786 2236.13284561111 3071.85586702012 "ee" 1 0
503.381528099888 2227.77072126662 3224.60974970894 "ee" 1 0
586.033213823626 2144.85604200426 3033.31495855966 "ee" 1 0
463.852736617307 2262.23531470916 2982.55209882867 "ee" 1 0
532.931961510212 1984.23993653558 2992.23781221372 "ee" 1 0
446.087046790115 2181.17328471224 2938.31504823613 "ee" 1 0
480.210202691191 2144.36941665456 3201.08556929702 "ee" 1 0
530.445997816397 2184.88066582063 3150.78967745994 "ee" 1 0
614.323325248746 1712.09454639980 3154.44855911767 "ee" 1 0
519.637668593477 2166.65380496028 3109.48128195791 "ee" 1 0
479.642560323385 2323.78687751377 2942.21795698473 "ee" 1 0
556.584007879423 2242.73096374407 2930.29401071398 "ee" 1 0
540.742156448891 2247.82435130558 3031.23017828023 "ee" 1 0
574.032980873103 2194.1655813765 3029.22577435064 "ee" 1 0
538.51784370472 2173.01864274532 3019.78797323396 "ee" 1 0
535.420297528598 2284.87738292636 3071.18509491668 "ee" 1 0
494.521373827824 2111.62809312506 3069.24140595346 "ee" 1 0
529.899065664089 2223.19281236747 3006.10671057614 "ee" 1 0
455.162524830432 2221.03798651072 2930.36533894022 "ee" 1 0
509.122473816549 2143.82201969269 3164.84787280885 "ee" 1 0
562.678137820449 2141.78730850444 2982.26836782364 "ee" 1 0
502.747995805538 2326.44045311759 2958.70120989786 "ee" 1 0
448.121732688948 2391.16156620562 3059.39022704931 "ee" 1 0
545.942852491033 2243.78320096257 3086.40688482285 "ee" 1 0
805.755708908351 1657.49997399050 2807.80416978192 "ee" 1 0
515.678799527464 2252.41701873896 3101.61249217511 "ee" 1 0
384.845361996197 2568.25888127694 3077.53944637209 "ee" 1 0
488.866138008879 2159.20709161341 3144.36102952744 "ee" 1 0
573.670670347576 2395.31532411450 3178.48496879739 "ee" 1 0
511.745086015660 2323.62346522869 3145.23688860942 "ee" 1 0
527.834617973076 2235.06847899303 3050.13190021543 "ee" 1 0
560.88398155335 2001.60922391107 2960.11935510816 "ee" 1 0
759.950447745889 1725.85585844903 2689.5605202821 "ee" 1 0
493.834006532546 2206.37792844475 3230.15323861839 "ee" 1 0
531.027225709262 2180.47527686984 2974.9980323582 "ee" 1 0
547.911703346568 2237.97269799628 3198.84791329698 "ee" 1 0
532.40818346144 2337.5096802207 3166.03143286259 "ee" 1 0
518.539591130897 2285.44980063183 3105.11145306976 "ee" 1 0
805.953505789765 1811.96137400002 2783.77110384019 "ee" 1 0
601.829973314173 1720.69785722925 3062.53999608884 "ee" 1 0
522.48064990543 2148.26558051845 3080.00980027195 "ee" 1 0
579.815898435539 2276.98325176002 3121.59146419311 "ee" 1 0
473.594919749309 2177.97092123693 3157.51108691738 "ee" 1 0
533.009617409892 2291.22594372776 3131.28875151257 "ee" 1 0
499.956204629475 2083.2260530086 3073.19565905603 "ee" 1 0
483.326608099097 2297.33253854132 2923.91709441306 "ee" 1 0
579.701850066178 2300.17752649382 3171.86169357150 "ee" 1 0
564.451237418506 2123.99863035484 2929.47689834653 "ee" 1 0
537.686606167518 2266.58032284136 3071.65366108 "ee" 1 0
578.865693840485 2424.75139834217 3203.01720134388 "ee" 1 0
414.162241541984 2330.11576827110 3029.75987665945 "ee" 1 0
508.572689651071 2293.29721301336 3198.25887953094 "ee" 1 0
503.269916682055 2275.41727363470 3121.56513243508 "ee" 1 0
501.708097375469 2250.31570048886 3035.34196285408 "ee" 1 0
651.462145429834 1813.21282756294 3153.82941847535 "ee" 1 0
537.835148279164 2051.20551025726 3064.20512639661 "ee" 1 0
511.598425236279 2289.69957459628 3087.78633313563 "ee" 1 0
551.073398116417 1993.57035508783 3129.87587598376 "ee" 1 0
559.489580819812 2212.38420737913 3012.13505499346 "ee" 1 0
567.99482346862 2244.50499929329 3087.71536822240 "ee" 1 0
760.846423762491 1648.85924502351 2823.79039135626 "ee" 1 0
532.218029697408 2171.48013966332 2920.32479368626 "ee" 1 0
506.434938803354 2210.68772368770 3095.95280204286 "ee" 1 0
482.916458650879 2510.24444388195 3296.95866434615 "ee" 1 0
541.889076322332 2164.55984815821 3128.34873546858 "ee" 1 0
535.012800279522 2197.19888617809 3132.41591802238 "ee" 1 0
493.167879372718 2252.59675256633 3116.68474712641 "ee" 1 0
387.129348401181 2377.08292958580 3064.58620076547 "ee" 1 0
534.599438814426 2194.62562668648 3205.72079081504 "ee" 1 0
638.290589330135 1834.44558036370 3135.47491592496 "ee" 1 0
484.64589697638 2284.59249675545 2987.2916191872 "ee" 1 0
523.128387732154 2457.28220710394 3240.97134442511 "ee" 1 0
469.576199564679 2260.63588191654 2992.0903531974 "ee" 1 0
503.05814916925 2202.79824041606 2986.34665554757 "ee" 1 0
508.916472533722 2261.64766395092 3118.09191901806 "ee" 1 0
473.337550201315 2142.00463582403 3188.96181434239 "ee" 1 0
525.561720927782 2290.34792131406 3078.56871205664 "ee" 1 0
570.117893773057 2379.93402796512 3058.87460667672 "ee" 1 0
521.850811145915 2186.51250384113 2982.28601590944 "ee" 1 0
387.186965239948 2465.16580096369 3144.91204803150 "ee" 1 0
503.260951306407 2247.75264885842 3144.90227015966 "ee" 1 0
505.068425870212 2248.20000702699 3162.27016879920 "ee" 1 0
513.909042038455 2188.56799290354 2983.02852854797 "ee" 1 0
596.481211237208 2378.18487934628 3185.2763047683 "ee" 1 0
535.167257533159 2314.45356964149 3175.33928940969 "ee" 1 0
506.610487606816 2227.77546724757 3114.01962231090 "ee" 1 0
520.063834883873 2048.67698628918 3029.8800681347 "ee" 1 0
530.687370529194 2213.90391294818 2995.44613711386 "ee" 1 0
516.375447621187 1997.70461115384 2941.97025709958 "ee" 1 0
484.054706285901 2080.15455017653 3096.75744174342 "ee" 1 0
557.073860228014 2151.57351709493 3015.69192999243 "ee" 1 0
536.897366914221 2440.74681581525 3204.08383424088 "ee" 1 0
548.666530826282 2049.42946329710 3007.00109546994 "ee" 1 0
459.273590280225 2381.12372685947 3177.07946987726 "ee" 1 0
