"X1" "X2" "X3" "C1" "T1" "S1"
504.314600401484 2396.07527269822 3019.95351133226 "ee" 0 "ee"
497.138950880105 1804.75591846807 2536.64441718953 "oe" 0 "oe"
664.50223221827 1312.7424267367 3273.56561373733 "ee" 1 "ae"
406.332611070046 2282.38598267875 2983.56934290753 "ee" 0 "ee"
684.877559708838 1800.55636291459 2599.12772146157 "ee" 1 "ae"
446.552849627854 2032.578221618 2824.51366732512 "ee" 0 "ee"
754.427934982073 1587.30284963823 2920.71914105246 "ee" 1 "ae"
536.676702344182 1929.48330156837 2888.48777367782 "ee" 0 "ee"
483.127617742464 2284.84234729784 2596.4266135072 "ee" 0 "ee"
482.396859604768 1636.73493097038 2455.87328821318 "oe" 0 "oe"
650.992404414284 1677.39920071901 2973.14445845408 "ee" 1 "ae"
423.242263733379 2275.6407774964 2775.85006100936 "ee" 0 "ee"
819.26180857539 1589.68133246496 3131.37102623204 "ee" 1 "ae"
757.256775023237 1784.28851941024 2771.44340876973 "ee" 1 "ae"
495.668460433216 1878.86443883001 2821.74229954419 "ee" 0 "ee"
676.297010468503 1599.63156434654 2869.93143827535 "ee" 1 "ae"
697.727601906325 1828.02054218345 2679.94462509543 "ee" 1 "ae"
467.618595233031 2113.74455951503 2911.97232409884 "ee" 0 "ee"
500.681511719702 2219.43017725104 2870.23232210768 "ee" 0 "ee"
435.631461132895 2313.62133048742 2868.69778901838 "ee" 0 "ee"
434.10924471217 2211.2176358045 2925.32951093306 "ee" 0 "ee"
441.133799448847 2368.78408888755 3130.36534022073 "ee" 0 "ee"
616.474771381089 1765.9139377574 2799.26440565849 "ee" 1 "ae"
673.842987907616 1875.07717731274 3063.04245304183 "ee" 0 "ee"
444.620844946853 2318.38696026614 3047.65781533866 "ee" 0 "ee"
435.30799754332 2095.76173508992 2941.05527833878 "ee" 0 "ee"
497.115824588895 2114.88208773713 2886.27984811982 "ee" 0 "ee"
561.275619281976 2273.48615536688 3138.42053639232 "ee" 0 "ee"
466.918333190801 2474.2125552726 2792.43129347448 "ee" 0 "ee"
410.748550019758 2162.53717675622 2688.96949138549 "ee" 0 "ee"
701.522899069937 1676.83579327619 2973.78188657807 "ee" 1 "ae"
511.308366335434 2476.81207559396 3258.04118018792 "ee" 0 "ee"
