"F1" "F2" "F3" "v" "2" "3"
460.424606518079 2464.08945596113 3060.35116534335 "ee" 0 0
431.293117656724 2164.1207290742 2920.06353780567 "ee" 0 0
457.198536159048 2484.39054103216 3101.90244631441 "ee" 0 0
535.233007331826 2146.43420784974 2686.05621964565 "ee" 0 0
504.334544229561 2099.9069199675 3123.4502302934 "ee" 0 0
471.18842825478 2228.36185181831 3211.82596285094 "ee" 0 0
578.903484392608 2242.20618362840 2810.89978096965 "ee" 0 0
420.369872136725 2376.54606322569 3330.13767685618 "ee" 0 0
541.508582793308 2111.90366586241 3109.15200310352 "ee" 0 0
381.597659264543 2221.18125952931 3177.37518162483 "ee" 0 0
609.236682743636 2271.87419064776 2800.93523864557 "ee" 0 0
463.467545627770 2546.73266859653 3204.2343327747 "ee" 0 0
388.423354418491 2085.23905251757 3203.66271241282 "ee" 0 0
519.48725543177 2386.93941060762 3364.17088303139 "ee" 0 0
274.084055949593 2312.77638381154 3177.33906864464 "ee" 0 0
438.778929341453 2193.91731337099 3119.94133433755 "ee" 0 0
599.217702937245 2418.59415326993 3038.76511565214 "ee" 0 0
401.353558318611 2238.38531448919 3110.2884786337 "ee" 0 0
497.810378570364 2087.06040837533 3001.02584267177 "ee" 0 0
417.71296967076 2154.96885036456 3180.91882367432 "ee" 0 0
561.267972453324 2075.62663334134 2830.69919462593 "ee" 0 0
567.678874814037 2153.80390739501 2721.43481041485 "ee" 0 0
422.658537816958 2106.76210185754 3214.37182323496 "ee" 0 0
534.843547719736 2104.64204778973 2973.20389213752 "ee" 0 0
571.088259882249 2226.18559051141 3049.84397556582 "ee" 0 0
491.31695003812 2055.94327345619 3190.0847526952 "ee" 0 0
475.997308834765 2234.60062446205 3177.7118666743 "ee" 0 0
400.078376172807 2313.77811389571 3154.09111384576 "ee" 0 0
361.941247899846 2396.67076845512 3061.77556802642 "ee" 0 0
545.762275634895 2345.77090492493 3360.23154324045 "ee" 0 0
487.640504943951 2149.39653504578 3132.04682900401 "ee" 0 0
405.452446998411 2163.01072744798 3110.97811787181 "ee" 0 0
378.832066506745 2283.5895238964 3065.36145362654 "ee" 0 0
558.592284630136 2134.32780559973 2981.82114114479 "ee" 0 0
494.500629315398 2499.04191693996 2955.96914262212 "ee" 0 0
605.106574404696 1875.25432809427 2775.29217611938 "ee" 0 0
443.2769662171 2557.55448678628 3297.60306942065 "ee" 0 0
483.984239603217 2375.33896558201 3020.45057545572 "ee" 0 0
420.379466565127 2139.51034230132 3215.05913961203 "ee" 0 0
435.835730958882 2151.1782652501 3341.33768590894 "ee" 0 0
398.515585746218 2239.10720515613 3283.19213769241 "ee" 0 0
402.910254538837 2156.29395545134 3200.0856708982 "ee" 0 0
530.760873687975 2496.57493847686 3328.10434800503 "ee" 0 0
445.114271795964 2333.96230718889 3149.33665298022 "ee" 0 0
603.821521855024 2156.05542937877 2868.26768137525 "ee" 0 0
566.099284363718 2200.32812511995 2788.30136271078 "ee" 0 0
511.801839701772 2385.62806954815 3115.34301935864 "ee" 0 0
490.189549821394 2363.44412728827 3303.41683646672 "ee" 0 0
319.429657874916 2191.14401960099 3115.83590426255 "ee" 0 0
417.906522769105 2177.28280162449 3315.41819812674 "ee" 0 0
533.278078079262 2473.0310980408 3219.07991455885 "ee" 0 0
443.637887803452 2385.14223418043 3142.69101620756 "ee" 0 0
585.266208079156 2212.43145896002 2926.75208756838 "ee" 0 0
410.557968421835 2278.17264133762 3026.89049710487 "ee" 0 0
517.344386608145 2463.05731477184 3267.10618185576 "ee" 0 0
534.756771780265 2126.83386450049 2785.91759895243 "ee" 0 0
465.341653774244 2467.39667027158 3208.48335226583 "ee" 0 0
479.577876104087 2188.13484707467 3243.60664617706 "ee" 0 0
573.930252152472 2513.9900357491 3293.72155936552 "ee" 0 0
603.701090937867 2249.42474663554 2907.37555196399 "ee" 0 0
477.840310352448 2408.70613242045 3211.13006745742 "ee" 0 0
647.937596385517 2065.17961670724 2834.00512416952 "ee" 0 0
506.893749485196 2096.22862768436 3135.97352345421 "ee" 0 0
359.904706034825 2182.77852663923 2904.95526883354 "ee" 0 0
468.34199434868 2229.4321912111 3267.8053213466 "ee" 0 0
434.687483752466 2214.48994415541 3336.66879498101 "ee" 0 0
481.020408140583 2089.21688760753 3047.58600842352 "ee" 0 0
577.161141016076 1954.16732906481 2873.05897506129 "ee" 0 0
469.317003071068 2075.73807561973 3128.56361546606 "ee" 0 0
467.502558819307 2491.45796134981 3288.15282121757 "ee" 0 0
470.935046852439 2161.77162614231 3141.03769002703 "ee" 0 0
538.954459147917 2272.16566235862 2870.04746875234 "ee" 0 0
659.268434395779 1999.16616570413 2719.93526755589 "ee" 0 0
516.285743917289 2240.04018794193 3033.73780148737 "ee" 0 0
547.74116007066 2095.53153683287 3069.86730483045 "ee" 0 0
400.128933539301 2188.47458861632 3239.08773518415 "ee" 0 0
430.686520467636 2451.16694404613 3129.30622187242 "ee" 0 0
496.082633817451 2132.04599053029 2899.57507772908 "ee" 0 0
462.353842185637 2460.88917377534 3174.18151154871 "ee" 0 0
540.658131566808 2036.96196073825 3155.59665840669 "ee" 0 0
485.933134458119 2183.08687607247 2921.70468568321 "ee" 0 0
397.168682775806 2219.75940517272 3029.18742847422 "ee" 0 0
414.072346677057 2226.71845681335 3084.45899875441 "ee" 0 0
392.393607763037 2308.52081101031 3111.96653241001 "ee" 0 0
531.601560238905 2105.52393912413 3264.1137326975 "ee" 0 0
463.629399161421 2347.8557637621 3290.72440898961 "ee" 0 0
522.943173780716 2429.66703767769 3188.23043870726 "ee" 0 0
462.535057123517 2194.65275772873 3147.92337556079 "ee" 0 0
540.974207979709 2472.97044443125 3283.18570275548 "ee" 0 0
390.099593137891 2191.10457368648 3350.58352592047 "ee" 0 0
567.257807272682 1850.22087139676 2993.3908380013 "ee" 0 0
449.409798136462 2184.24473610414 3181.81284029739 "ee" 0 0
638.942300041072 1984.42965489747 2805.18046452612 "ee" 0 0
528.051006609335 2158.04604508892 2975.20591563791 "ee" 0 0
421.789970413744 2074.98129737558 3363.96923077362 "ee" 0 0
368.026086963525 2203.53492574391 2939.2896600595 "ee" 0 0
457.814054612446 2126.28920150777 3108.17050794841 "ee" 0 0
482.728712983401 2420.54149507131 3063.01093979344 "ee" 0 0
505.169355400609 2049.49755800514 3164.61832607489 "ee" 0 0
474.506823232420 2389.34403962285 3048.73899352637 "ee" 0 0
390.186887688204 2258.80153187982 3002.60769792134 "ee" 0 0
514.026691315603 2399.13859180712 3220.44343742475 "ee" 0 0
581.102553134248 2220.69367390032 2790.15071094111 "ee" 0 0
500.738556442935 2513.58024580888 3204.65250407622 "ee" 0 0
664.066475256972 1962.15860635999 2768.61257024378 "ee" 0 0
440.529738285813 2035.44648847446 3111.381704982 "ee" 0 0
570.408754937481 2208.17524340998 2820.70198750406 "ee" 0 0
407.841230508670 2429.25366308517 3252.83021837719 "ee" 0 0
492.104110766029 2270.25917628512 3167.02732268552 "ee" 0 0
609.634798861635 2056.63743581347 2915.31465424793 "ee" 0 0
595.47360398876 2124.36943287515 2903.54913560305 "ee" 0 0
647.646287493893 1970.62175332595 2788.28920196552 "ee" 0 0
535.630045296309 2105.46969821514 3090.50885765775 "ee" 0 0
314.570082827985 2222.92196310930 2997.95824271959 "ee" 0 0
432.537619940618 2435.83208306009 3180.52136038758 "ee" 0 0
714.338344503785 1984.49865313596 2867.2132081864 "ee" 0 0
684.027127476254 1984.36689910266 2669.19863669031 "ee" 0 0
648.003216881928 2184.31952230940 2920.57150603696 "ee" 0 0
526.927363469487 2455.55736948183 3200.54539707149 "ee" 0 0
486.809624562514 2349.04732254069 3229.80220911138 "ee" 0 0
329.603829716649 2218.39126272337 3040.86045816097 "ee" 0 0
380.794062959196 2314.1268197077 3034.10589821804 "ee" 0 0
520.744531043949 2075.42544928611 2936.60731678885 "ee" 0 0
348.532875760088 2302.23671244882 2889.67098260817 "ee" 0 0
453.286814455727 1958.29019680183 3202.85169647566 "ee" 0 0
500.904272492016 2532.08032143399 3231.42867503541 "ee" 0 0
694.227723526699 1901.01114707117 2966.03949858136 "ee" 0 0
625.59286944653 1969.45825736357 2896.12908399288 "ee" 0 0
610.224785939906 2311.57928496809 2760.82969817734 "ee" 0 0
503.644818068117 2533.97415802973 3336.31687746705 "ee" 0 0
576.219894331514 1876.10542704094 2900.47510048307 "ee" 0 0
473.720622343070 2438.33371527909 3304.19290672766 "ee" 0 0
521.553762782275 2408.18947998948 3397.38100934168 "ee" 0 0
476.092648645433 2381.33723062248 3124.62153517948 "ee" 0 0
487.061771062681 2379.08448624198 3047.33260128929 "ee" 0 0
688.00842148155 1988.41180365857 2850.66779340879 "ee" 0 0
507.149074957442 2121.82795447265 3065.28550632654 "ee" 0 0
358.361687645547 2434.47954215045 2978.67573260717 "ee" 0 0
519.384099409071 2147.67752983223 2803.44117369373 "ee" 0 0
531.571453800436 2502.79046534655 2951.99728960875 "ee" 0 0
432.182771488131 2486.74250961341 3290.47836833302 "ee" 0 0
642.28958554204 1943.18225401796 2881.65336160638 "ee" 0 0
525.352844040694 1960.16515468209 3134.22557808883 "ee" 0 0
424.928679187856 2196.38337134085 3216.2905534133 "ee" 0 0
518.428806610712 2263.98804491603 3142.56452939884 "ee" 0 0
493.327869665165 2122.20605758586 3015.0219177342 "ee" 0 0
394.57281300829 2222.15844649965 3278.24100538642 "ee" 0 0
373.735507680334 2254.00368352462 3206.52934439580 "ee" 0 0
455.006160338732 2156.54238490914 3292.13695459492 "ee" 0 0
570.191118961525 1935.33979029416 2719.66863405035 "ee" 0 0
616.563506143706 1963.03309179113 2723.29400789354 "ee" 0 0
338.686199562624 2207.7577407644 3104.32026882919 "ee" 0 0
626.334282039550 1966.32902378117 2906.2696219696 "ee" 0 0
471.559425955813 2409.04318299201 3313.18715696515 "ee" 0 0
593.235974174964 2035.12494171194 2829.17778471713 "ee" 0 0
575.14059858563 2042.93607233985 2993.68249108409 "ee" 0 0
614.080552179743 1974.36897044026 2653.64960545328 "ee" 0 0
471.819612857342 2477.15185967148 3129.61266519753 "ee" 0 0
675.411706155308 1888.74176927378 2895.04848751794 "ee" 0 0
480.906316557062 2449.63073986976 3238.26454539868 "ee" 0 0
449.855410802944 2456.45491341477 3356.98136201201 "ee" 0 0
398.297517814496 2318.93570387104 3241.48795783115 "ee" 0 0
427.220727188933 2332.9165143691 3324.8492362191 "ee" 0 0
454.733612805949 2149.05279996746 3190.455341193 "ee" 0 0
671.277597511326 2034.59141977547 2978.10320140416 "ee" 0 0
664.515254524383 2040.89295651307 2805.83090957781 "ee" 0 0
624.5722949709 1996.85999421242 2724.44984275601 "ee" 0 0
464.805377379719 2500.76233103941 3251.28390053244 "ee" 0 0
572.707693643745 2143.68616830580 2805.7045176081 "ee" 0 0
463.271198281136 2447.29262602813 3147.73129153912 "ee" 0 0
466.360620063234 2192.01245075330 2987.03096689156 "ee" 0 0
596.583612129263 2117.49121051727 3040.83724781193 "ee" 0 0
582.312669829856 2188.97641573356 2803.4643506143 "ee" 0 0
511.591399094778 2366.31501238018 3145.79393906683 "ee" 0 0
643.689485306046 1899.91689126032 2817.67224622152 "ee" 0 0
579.417031493371 2182.62176496224 2802.48944820593 "ee" 0 0
695.19683537944 2195.49084496562 2925.38053831205 "ee" 0 0
489.562986147961 2306.79538349199 3274.76110840445 "ee" 0 0
435.598221641364 2146.44604762195 3297.89124870893 "ee" 0 0
725.912228772692 2055.94229508002 2902.19198215478 "ee" 0 0
470.195423252427 2247.42902980535 3235.52024340041 "ee" 0 0
510.814194886546 2407.93677342704 3253.66664769044 "ee" 0 0
501.761621745921 2424.01068587739 3287.51838783121 "ee" 0 0
543.270979257263 2165.32477580461 2880.55541026187 "ee" 0 0
658.713201054783 2027.91705458979 2949.59082698121 "ee" 0 0
578.74792215621 2008.98485019341 3097.64726810963 "ee" 0 0
500.493401540414 2473.15786468419 3020.42311032877 "ee" 0 0
468.719061508201 2242.79833311201 3043.72239087192 "ee" 0 0
589.652673293217 1860.4715791965 2834.50378653481 "ee" 0 0
503.707676614088 2506.07731634143 2950.96972477013 "ee" 0 0
524.444504167592 2134.11309880920 2904.95544528939 "ee" 0 0
469.920973806685 2205.13426173913 3240.48066610144 "ee" 0 0
551.047613072498 2050.23892914037 2872.66267174694 "ee" 0 0
622.312933504081 2307.49628287233 2802.55848151653 "ee" 0 0
400.806991165651 2212.31550237725 2969.92145181965 "ee" 0 0
423.411198950037 2083.14135965881 3261.93720974281 "ee" 0 0
468.017489358578 2019.35394371668 3206.85083460289 "ee" 0 0
513.323001451602 2365.02898573913 3001.61621995574 "ee" 0 0
488.418456703345 2471.21541173135 3312.71667649204 "ee" 0 0
