"F1" "F2" "F3" "PHON" "ENV"
471.964536852673 2140.09033794375 2919.30629017201 "e" 0
561.025598768959 2151.99134037954 2916.84041220592 "e" 0
366.617133212036 2469.91253609309 3397.95034340879 "e" 0
537.38065531368 2298.14737119869 2983.59493695514 "e" 0
480.170148654784 2322.45115157562 3022.046984647 "e" 0
451.041685422161 2356.34967185268 2997.025772894 "e" 0
342.869214683116 2307.42566864766 3121.12324971651 "e" 0
425.71507460016 2438.02473164875 2965.11757086588 "e" 0
481.320649427326 2142.83923976242 2763.36187018721 "e" 0
548.664646684198 2117.43767816492 2975.71621448638 "e" 0
618.923149088322 2091.76394221035 2981.79050720080 "e" 0
488.21398818277 2250.85319522995 3058.66173771528 "e" 0
457.469828813073 1927.43872696513 2858.27159957455 "e" 0
441.335461248004 2214.43512200624 3064.87415675375 "e" 0
366.590726564887 2344.50022127203 2902.80013730610 "e" 0
510.164095919383 2440.31701878091 3136.63691885793 "e" 0
423.254826537751 2432.69046370977 3055.1356005328 "e" 0
383.345873081502 2413.32174730225 3278.92549117538 "e" 0
504.957170665526 2041.2539083256 2905.70945564875 "e" 0
423.557122568555 2531.52808695647 3174.55923424107 "e" 0
494.850579600129 2139.92509792208 2721.90248492873 "e" 0
583.434269149225 2011.19003443635 3067.75068583411 "e" 0
524.644707634075 2146.87774110250 3025.30683057379 "e" 0
498.847247210422 2365.27273837141 3129.81274375139 "e" 0
498.117771623382 2182.83584004603 2812.20373142894 "e" 0
513.770147246063 1741.13998281059 2940.19975524878 "e" 0
593.369350098297 2091.43553522606 3010.35907185636 "e" 0
380.610690805699 2305.11946094145 3048.62860707777 "e" 0
410.312269011942 2372.82659461041 2831.72363570818 "e" 0
673.433611070184 2318.82781949349 3324.97774806144 "e" 0
342.097747089531 2259.48224304421 3008.83544263861 "e" 0
415.35823687793 2473.82528707977 3187.5418022487 "e" 0
363.930605161213 2299.70788176748 3019.57892074343 "e" 0
449.533743066356 2165.67142626952 2780.23956392236 "e" 0
519.127773456805 2290.28341832484 3098.67923288128 "e" 0
525.813046677252 2099.64475404938 2933.24424620411 "e" 0
557.453073501796 1796.32295408158 2916.7735533754 "e" 0
493.788068490089 2126.78059800881 2607.92335308921 "e" 0
408.533187766797 2237.00065246804 3037.33524038804 "e" 0
492.840792479565 2408.56085366757 2798.87908402830 "e" 0
616.002050385305 1975.49123872091 2910.35956498964 "e" 0
418.015152234079 2247.12270741205 3020.73598379616 "e" 0
434.410115983345 2311.59328666536 2902.33841128406 "e" 0
465.166868875238 2098.64965121919 3111.32715884 "e" 0
544.924900254301 2047.37371972898 2940.96272126594 "e" 0
492.789352389951 2090.34556368057 2951.76837684183 "e" 0
469.789636697355 2461.47574341672 3107.01004692788 "e" 0
493.834200855894 2263.33511414397 3060.6467699221 "e" 0
384.554390429503 2163.52756477577 2979.45154567659 "e" 0
505.821267002660 2396.52219126280 3080.70382068102 "e" 0
428.090783103744 2245.79982930389 2912.89825818902 "e" 0
394.876628815035 2301.00745626479 2780.94700042967 "e" 0
560.838344968608 2314.805375094 3156.56035316508 "e" 0
448.018233570346 2469.48272023525 3066.4338461341 "e" 0
511.962091723719 2100.01499739505 2824.89089661869 "e" 0
463.569839725320 2334.67748201209 3001.27901453094 "e" 0
528.074387020359 2010.49120073549 2869.02483519546 "e" 0
550.172148389454 2011.46803209845 2984.33712158666 "e" 0
480.994382031566 2407.63209295235 3006.03791640044 "e" 0
526.034614654546 2237.48414598589 2948.83120732062 "e" 0
477.521490734464 1972.09803679519 2961.34809941041 "e" 0
485.725799039554 2301.43582212655 3088.28767319223 "e" 0
512.40294457335 2097.98149140065 2917.94217868840 "e" 0
578.419102149702 2393.35598110148 2821.59662390487 "e" 0
506.637376703178 2500.29761143720 3004.30919480401 "e" 0
505.187316613202 2143.47641643442 2909.95750368717 "e" 0
490.454729455479 2409.83408659355 3053.92079993141 "e" 0
358.079518713465 2319.28838655779 2972.24991020778 "e" 0
444.081564400334 2190.17178372843 2816.08024101719 "e" 0
544.239024751256 2228.78546565779 2758.36954936499 "e" 0
553.559384221613 2090.93000218267 3020.0996615306 "e" 0
525.356875602378 2396.72071507270 3149.03584637737 "e" 0
613.532389803949 2392.56622867152 3242.18408900006 "e" 0
470.435049241274 2307.91213211660 3321.53876396942 "e" 0
410.109234279614 2469.02395330328 3146.15317532405 "e" 0
477.170263198476 1974.76915730051 2920.76288493165 "e" 0
446.305130352159 2277.29671496391 3242.20447782915 "e" 0
510.236936914778 2228.66983721072 3047.6701899251 "e" 0
446.170477751246 2340.58710393895 2940.14532698707 "e" 0
505.196899033007 2311.72851593242 2761.61615838869 "e" 0
613.89882533749 2459.91464578677 3270.72227866286 "e" 0
503.169870735914 1964.66823401194 2906.71890230632 "e" 0
527.863379835831 2131.10899679146 2690.11787017720 "e" 0
389.010181926042 2273.38676107503 3011.78216172639 "e" 0
581.693239389276 2024.32604704726 2720.22056928663 "e" 0
542.163716333714 2049.75991050165 2863.83583543259 "e" 0
479.777922960051 2053.59020905253 2689.83907574821 "e" 0
