"F1" "F2" "F3" "PHON" "ENV"
450.001523124201 2325.48836195506 2988.9769426427 "e" 0
450.524423284514 2409.67265063662 2989.25973812039 "e" 0
448.409114508625 1653.86862331939 2701.20460275843 "e" 0
503.898325062229 2325.68788075381 2974.63221464894 "e" 0
531.193542901949 2190.57305569418 2966.92233747717 "e" 0
569.740237963284 1607.8283313012 3216.97308902581 "e" 0
412.323353710127 2346.61530681263 3354.89940782774 "e" 0
483.220997358374 1318.58980818839 2792.17943829441 "e" 0
455.409006048326 2123.89900093545 2750.48768906258 "e" 0
469.317397247202 2313.53154003958 2914.67985276726 "e" 0
459.663143531403 2141.47122461682 2909.81404869367 "e" 0
480.872025946048 1952.94801679602 2696.64888377959 "e" 0
565.966344733284 2319.05525939396 3150.86717694917 "e" 0
493.639967502816 2323.20737582345 3161.10298151318 "e" 0
509.689110197008 2038.02916912477 2698.06883922744 "e" 0
487.553791647102 2339.54214112386 2848.45597315663 "e" 0
503.52166349674 2754.03750265161 3281.56398051607 "e" 0
466.704909209609 2294.02196700027 2766.07954171818 "e" 0
407.517041368785 2327.03911656586 3126.77065157943 "e" 0
453.458049154927 1568.13157068964 3240.18150426095 "e" 0
515.512476201019 2635.102947039 3274.81320423425 "e" 0
555.320480506666 2212.65555055017 2761.09664180685 "e" 0
557.946366195337 2337.16727071317 2630.04604021489 "e" 0
461.590939801098 2293.97619122744 2947.91476647652 "e" 0
440.735574332988 2328.20049390475 3105.87425620792 "e" 0
514.955992321556 2688.91156303547 3257.77987715419 "e" 0
419.715517870808 2445.3681552895 2983.43040992105 "e" 0
531.301190882161 2232.57751651777 2718.77830472240 "e" 0
482.038321736876 2155.26004132142 2640.64861249343 "e" 0
538.429886394017 2237.68812109639 3302.37725738609 "e" 0
487.309937644615 2221.40572205076 3281.2294666661 "e" 0
427.116615084196 2517.48652069457 2981.82451898518 "e" 0
558.476913816787 1550.98786508939 3300.57201285904 "e" 0
448.56731115309 2185.34265893181 3192.42464222525 "e" 0
455.984035144696 2027.47153718430 2773.25831117837 "e" 0
423.374407677449 2193.81511502490 2823.92161604110 "e" 0
491.91821814145 2656.80646097997 2921.61483946520 "e" 0
465.255481369134 2273.82644448213 2774.29579354152 "e" 0
463.339734386770 2280.47196168149 2629.98953799211 "e" 0
475.490842366414 2473.22712280729 3052.60677360811 "e" 0
429.243739375042 2451.36036508622 3108.02007358755 "e" 0
467.530309433349 2341.01366844060 2985.27881833583 "e" 0
502.105755833255 2395.72103564239 2969.01722838482 "e" 0
536.62122224778 2164.54598345647 2963.97167145767 "e" 0
456.475582134907 2318.83139542962 3119.14010278813 "e" 0
532.004638121768 2124.13084791396 2625.27616901469 "e" 0
434.598365950685 2307.57939414052 3027.40739792507 "e" 0
583.504890721849 2199.17996028808 3178.36612370934 "e" 0
433.328056050856 2398.76189512507 3157.50280797258 "e" 0
479.752855598718 2197.29090538708 2850.42060851837 "e" 0
467.49835891905 2508.25626313705 3015.98756185665 "e" 0
442.243193752695 1922.1963415262 2878.06622896826 "e" 0
528.040424686992 2268.56008188151 3085.46732994066 "e" 0
551.060007224151 2227.93926053647 2966.77672539237 "e" 0
542.467858914354 2459.97903411316 3290.72766774996 "e" 0
428.702063184445 2259.8032190877 3229.19355053368 "e" 0
456.894629020866 2305.84870903956 3185.43636652243 "e" 0
569.300205031937 1523.21968772529 3284.32925876034 "e" 0
422.491094724664 1824.56866676811 3033.51966482736 "e" 0
514.314984533596 2553.39399624462 3309.80355782052 "e" 0
435.04533409261 2387.43821134875 3081.89488314439 "e" 0
426.786150883651 2500.48776854957 3372.75022733689 "e" 0
442.968080844176 2181.20952201865 2940.41550591737 "e" 0
463.951991858838 2392.79480331709 3092.31138363334 "e" 0
412.497401005145 2649.70598592018 3205.58651292417 "e" 0
441.481474066283 2150.58881290686 3086.87113658457 "e" 0
418.45694827753 2287.38470746779 3233.13957054937 "e" 0
595.54117095195 2174.63454017581 3069.17821116059 "e" 0
437.048820881385 2314.16592223339 2854.63278000207 "e" 0
526.427241596682 2470.21574288432 3290.75983303037 "e" 0
477.336750258797 1926.69073381030 2868.37281053735 "e" 0
522.655341532772 2413.80834844087 2624.62281426569 "e" 0
502.921277448256 2490.35136357418 2889.80148556 "e" 0
405.280981668187 2395.28413276543 2788.79449089782 "e" 0
512.485143827643 2406.4470645933 3323.407396193 "e" 0
421.942455700105 2420.81091470329 3292.28673285676 "e" 0
495.000800037564 2513.67622411577 2972.15916413888 "e" 0
461.95859451503 2444.11573782660 3331.88984031448 "e" 0
573.718808355209 1467.71313303691 3625.55264517767 "e" 0
392.576540539722 2449.11119894952 2854.30634059427 "e" 0
483.2141452176 2373.89676994856 3054.92516085066 "e" 0
461.424979007688 2230.68060234161 3109.46091468768 "e" 0
516.99034392372 2309.99835845473 3070.23505661175 "e" 0
430.507830581435 2657.00239901333 2943.51915820922 "e" 0
524.300987329674 1436.96889284712 3565.75548681486 "e" 0
444.451317860815 2332.37454733236 3336.48520388185 "e" 0
544.791412618117 2361.36514278743 3225.1220052579 "e" 0
479.432064164453 2570.69045243339 3065.02354893841 "e" 0
558.250674574581 1706.42795355262 3486.55130968017 "e" 0
476.738659860018 2292.23926467665 3052.49893416485 "e" 0
448.332160436477 2085.64103384752 2688.81228006857 "e" 0
494.546191555491 1172.7853569678 2806.56226823973 "e" 0
563.896840587566 2358.85530580058 2506.99634339241 "e" 0
539.772971677308 2396.50488962441 3207.97097246037 "e" 0
577.543082435211 1471.52503558176 3395.43188863822 "e" 0
438.66509628766 2260.73650038807 3317.70568894959 "e" 0
480.908370923727 2483.96742596342 3336.58103646814 "e" 0
453.685168246258 1674.82253127017 2863.91843822981 "e" 0
446.102870767867 2476.97006415369 3010.42629288366 "e" 0
491.103357489488 2349.69661441671 3227.65793978774 "e" 0
508.931768245312 2632.18799445054 3359.27514849531 "e" 0
421.58340063742 2435.18713654706 3038.09856486961 "e" 0
545.610745428423 2450.54922881033 2863.11757343838 "e" 0
467.633196060439 2358.0558307219 2973.31666697603 "e" 0
480.734839787165 2454.32980226426 2847.67249580528 "e" 0
497.019687102706 2308.39263280502 2866.22757646942 "e" 0
494.237783450062 2357.11158869379 2864.44384692856 "e" 0
452.281326401266 2499.46396751289 3177.57034683898 "e" 0
501.243867005719 2389.65773405874 3215.54262309401 "e" 0
