"F1" "F2" "F3" "v" "2" "3"
756.265607482726 1853.32312055772 3128.19318972323 "ee" 1 0
548.913756296543 2296.63784757771 3172.81425511574 "ee" 1 0
648.283833036954 1798.5411512268 3160.12764547207 "ee" 1 0
744.007648655309 1783.12158584874 2969.9358740599 "ee" 1 0
513.52745239168 2250.72513631197 3134.56646872206 "ee" 1 0
514.95636556124 2319.87479541172 3185.14272141765 "ee" 1 0
479.866581603748 2196.47998991988 3048.23531854434 "ee" 1 0
514.999204675653 2282.47388918094 3158.20610753869 "ee" 1 0
616.016982943263 1813.28181471656 3088.72866170712 "ee" 1 0
480.624306450067 2062.0018829998 3105.45990905222 "ee" 1 0
521.051599979185 2283.90395258 3022.43176286705 "ee" 1 0
547.604334273987 2078.06760001512 3279.02847683655 "ee" 1 0
436.462179411273 2209.56514975895 2993.42849698069 "ee" 1 0
461.551114551166 2132.00360602274 3071.34217035696 "ee" 1 0
761.292769095876 1722.7194243253 2913.74583978065 "ee" 1 0
750.594982588417 1987.83826549407 3094.39975080253 "ee" 1 0
431.419625672756 2222.92347020820 3116.28462918036 "ee" 1 0
536.484080444958 2339.95761647092 3169.81328139575 "ee" 1 0
779.289724660749 1908.33962208372 3096.14202130215 "ee" 1 0
447.850890446903 2167.62625424760 3023.42229428532 "ee" 1 0
477.13882896463 2218.22840655368 3133.77288424074 "ee" 1 0
445.937875253218 2131.19185249068 3129.68051876407 "ee" 1 0
424.281403835665 2202.64033149671 3062.92962961478 "ee" 1 0
480.802407507011 2224.33421387961 3100.57333646468 "ee" 1 0
502.764210912913 2194.32404072112 3016.21562934716 "ee" 1 0
461.128544595347 2176.71340916988 3095.37845488066 "ee" 1 0
449.498507564148 2207.00362466250 3134.41576620157 "ee" 1 0
586.769492972247 1798.85008193114 3125.10175279821 "ee" 1 0
433.93535189429 2155.04739204566 3139.1604952335 "ee" 1 0
514.683792862554 2271.43414935344 3052.27325880746 "ee" 1 0
776.10140085866 2003.96179069466 2948.33733381234 "ee" 1 0
515.902841507198 2008.38421851362 3272.33357841939 "ee" 1 0
461.180518343886 2272.02742722508 3076.56803614469 "ee" 1 0
500.234492742819 2269.02902540654 3020.47973016868 "ee" 1 0
764.608303064593 1950.49508572027 3090.20493334459 "ee" 1 0
452.58317098032 2258.57040156561 3044.84842414609 "ee" 1 0
370.202917228314 2241.81608557199 3111.50620459190 "ee" 1 0
503.868117969035 2350.6953663271 3270.80260062303 "ee" 1 0
