"F1" "F2" "F3" "v" "2" "3"
388.829513039675 2544.56007444028 3104.14417783034 "ee" 1 0
497.529622528914 2116.99251983322 3019.22739334067 "ee" 1 0
668.487549423132 1992.64887013040 3107.05029908544 "ee" 1 0
709.817096723864 1930.07143930281 3117.79301458063 "ee" 1 0
434.266053488425 2154.46760919579 3005.99439868468 "ee" 1 0
716.648004432018 1944.22003595967 3163.29500246527 "ee" 1 0
529.861718136497 2181.8673311821 3035.4567229499 "ee" 1 0
469.158032513316 1989.89066767188 2964.63372022303 "ee" 1 0
612.597976764949 1984.86937246532 2988.12306380580 "ee" 1 0
469.782638199063 2469.23256594610 3049.90994333550 "ee" 1 0
813.998348904035 1718.14378036745 3071.46505783582 "ee" 1 0
418.661354022915 2148.93977450114 2865.29080262250 "ee" 1 0
407.896475070538 2238.28830824561 2955.27476323436 "ee" 1 0
403.495020510788 2236.61970957173 3024.10635858822 "ee" 1 0
480.775392455707 2146.48612835212 3034.9053872562 "ee" 1 0
403.419334001698 2565.03341457754 3100.40435062772 "ee" 1 0
693.69019543878 1858.16761986685 3008.99630033136 "ee" 1 0
475.505232054567 2305.30267435252 2979.53023248554 "ee" 1 0
418.945344928925 2148.42893728509 2825.31596856146 "ee" 1 0
461.435405146111 2191.91840281069 2991.94391805968 "ee" 1 0
521.138776263682 2156.80825527532 2891.85839089772 "ee" 1 0
396.483093158703 2224.37231322332 3054.63837063406 "ee" 1 0
743.450775123647 1739.72380908722 3027.11123609202 "ee" 1 0
466.955075773765 2213.40366284330 2849.06452577602 "ee" 1 0
415.73483727507 2223.15976189396 3018.22318156265 "ee" 1 0
408.319290170637 2519.71177488283 3083.70421092496 "ee" 1 0
522.325555629776 1891.12625032031 2892.70215090152 "ee" 1 0
602.820556671123 2026.01453206187 2890.37853168461 "ee" 1 0
673.994234019887 1933.75793448981 2949.06912715417 "ee" 1 0
743.347021087822 1633.60881725695 3064.98134989703 "ee" 1 0
658.12862883221 2015.68358727637 2989.93108259756 "ee" 1 0
461.080355762317 2171.33325900055 3016.61358534966 "ee" 1 0
455.572497846019 2287.20619764454 3040.77918606942 "ee" 1 0
455.785792054283 2061.00202580315 2975.18532910477 "ee" 1 0
527.950890818159 2113.79616623754 2904.75991892722 "ee" 1 0
732.809538342436 1902.22961614967 2992.91917088851 "ee" 1 0
442.483412251161 2457.78633748259 3074.70107629620 "ee" 1 0
407.798028725763 2339.04582210947 2801.11097268868 "ee" 1 0
656.003162461846 1959.85162493855 3055.76624217638 "ee" 1 0
367.273222961783 2338.67119041218 2939.32592573217 "ee" 1 0
731.232374749318 1954.22646697836 3005.74550591718 "ee" 1 0
659.939373026618 1942.67489365593 3047.75700749188 "ee" 1 0
567.229945044684 2031.05294204864 2915.4466667662 "ee" 1 0
535.112365254889 2022.39005723131 2880.40679157527 "ee" 1 0
445.723700484153 2232.40999154068 2972.88017002321 "ee" 1 0
521.792254575753 2043.88192895344 2911.67468857887 "ee" 1 0
413.177489880124 2059.40264053963 2959.53493527647 "ee" 1 0
420.199872890344 2239.44262428456 2961.32424201552 "ee" 1 0
433.106338396203 2180.26556395569 2853.47012024027 "ee" 1 0
678.028886528915 1932.26249863175 3017.23296800577 "ee" 1 0
723.098460629449 2011.19994386798 3025.97204937189 "ee" 1 0
823.438428252072 1522.69739793047 3070.56399440167 "ee" 1 0
696.142480193044 1880.46455160796 3114.44209214425 "ee" 1 0
772.146386936003 1869.24850617402 3151.69656677605 "ee" 1 0
358.265091257253 2158.33882647347 2825.25850213501 "ee" 1 0
414.117523570231 2138.78962587597 3081.89194657925 "ee" 1 0
462.918963267225 2050.20058120149 2942.22922549302 "ee" 1 0
365.950150072081 2225.79291297266 2957.30146660631 "ee" 1 0
355.157992545771 2491.3910361236 3065.83036631054 "ee" 1 0
457.38157523021 2260.00347659777 3011.32968441056 "ee" 1 0
436.351417471422 2459.38866957562 3095.84741152284 "ee" 1 0
360.253160275305 2185.84759912013 2810.88876564636 "ee" 1 0
575.200890176705 2031.82147811475 2878.92512067093 "ee" 1 0
430.134332979889 2311.54025342705 3017.242703058 "ee" 1 0
399.538132522258 2262.52288170290 2953.64151667337 "ee" 1 0
691.502414046033 1951.31599327241 2982.38104109519 "ee" 1 0
436.788276227803 2232.73983796067 2997.77723929764 "ee" 1 0
694.265499510584 1839.13826764581 3132.05534922775 "ee" 1 0
428.727792645339 1963.92317219706 2938.42115932263 "ee" 1 0
732.287817755324 1920.78290873446 2992.60807739044 "ee" 1 0
374.492925111672 2120.5288873426 2850.54262228647 "ee" 1 0
410.853143463332 2178.7250922641 2843.79513127134 "ee" 1 0
776.944089497726 1673.06895863603 3037.75180979032 "ee" 1 0
438.259831598796 2009.30081818904 2956.25833204662 "ee" 1 0
430.604101346699 2121.98901090304 2821.45816464552 "ee" 1 0
703.647399056105 1838.45601658273 3100.9866297497 "ee" 1 0
465.668079648107 2437.07649786726 3072.23573166717 "ee" 1 0
705.634655159875 1851.53035949811 3165.7559534308 "ee" 1 0
706.067110621259 1711.7359381366 3068.8015764419 "ee" 1 0
740.642544057286 1860.59039846240 3129.35086002401 "ee" 1 0
782.105043300091 1543.45761420397 3042.12688715219 "ee" 1 0
759.149942200305 1779.67685735746 3136.52468156859 "ee" 1 0
404.257391506322 2223.01940984745 2827.92882165572 "ee" 1 0
680.908264913357 2021.541031439 3147.63596155426 "ee" 1 0
359.264083756451 2265.28569331401 3032.97453537066 "ee" 1 0
487.244186515509 2100.24267210481 2910.19791961809 "ee" 1 0
397.820927044354 2482.80141969396 3074.34040377869 "ee" 1 0
522.780546765421 2018.85310324118 2931.03556238232 "ee" 1 0
760.481476911609 1739.72308133274 3049.38707837579 "ee" 1 0
755.038135793235 1590.30266623584 3073.72809539769 "ee" 1 0
782.163265249282 1894.75007009480 3106.43569431504 "ee" 1 0
450.079800156501 2461.92726189784 3086.43282025001 "ee" 1 0
610.960446708177 2007.68764358561 3005.90954235609 "ee" 1 0
370.132277685027 2210.04969702887 2790.21589742856 "ee" 1 0
507.004700702291 2097.86211216491 2984.07259742777 "ee" 1 0
377.153574644721 2258.57191383049 2807.51959851562 "ee" 1 0
797.877612984491 1765.79567950816 3042.5766407766 "ee" 1 0
457.800667844809 2121.04988723283 2943.14776117978 "ee" 1 0
728.259422040103 1899.84216046231 3085.47109847236 "ee" 1 0
407.961395619672 2167.47077056274 2869.59359200886 "ee" 1 0
380.619544423645 2232.94696491930 2990.71131913769 "ee" 1 0
791.825845896275 1677.06148346342 3057.18953723403 "ee" 1 0
711.98442671762 1934.23241643801 3170.41558348646 "ee" 1 0
746.440633297792 1558.43957034522 3110.22070857238 "ee" 1 0
527.030246807424 2063.57570218846 2918.96872128986 "ee" 1 0
609.022588877919 1885.09242830986 3051.40868752769 "ee" 1 0
512.379768368867 1992.98412500983 2944.29441487456 "ee" 1 0
411.297486848531 2034.56160335555 2806.48198710154 "ee" 1 0
485.44344341516 2468.71178390708 3119.04706572703 "ee" 1 0
