"F1" "F2" "F3" "v"
503.608578074991 2511.67723772365 3192.61783519275 "ee"
408.52458685749 1832.76143463925 2914.93086180309 "ee"
527.748040560042 2201.54256587343 3163.66076148531 "ee"
469.611375633837 2287.68701913906 3093.72414786880 "ee"
514.004484787868 2317.10070870478 3054.26224191763 "ee"
495.958095590304 2435.10814816472 2962.39431836823 "ee"
366.570754294373 2486.06390793760 3306.37618044090 "ee"
416.606826289399 2665.68655406722 3091.54440210909 "ee"
710.717231511704 1671.47377977279 3018.41574496914 "ee"
751.165973334605 1547.04018917846 3281.48753717292 "ee"
672.665478759607 1652.64741819185 3131.84622039996 "ee"
305.51695243672 2592.27808386185 3053.10325287446 "ee"
764.97803953862 1731.90939599733 2982.76779772705 "ee"
454.466840758694 2381.78297262302 3152.57598984937 "ee"
414.618146426357 2185.48528403077 2840.42035720082 "ee"
421.898468505453 2465.48471421844 3077.28601076499 "ee"
619.670129864672 2206.52683063807 3009.74522004865 "ee"
677.425311234612 1828.18615223137 2929.99829813753 "ee"
434.304426450764 2293.30137916083 3182.12057196543 "ee"
506.785222446942 2291.81000798603 3018.35166520818 "ee"
360.547195777203 2087.18588987663 3007.04351197116 "ee"
304.801040456972 2297.48226018575 2939.3328073008 "ee"
444.188846576633 2188.95496020263 3155.64416017511 "ee"
577.135900402022 2156.86529929139 3054.04439540357 "ee"
603.501497641859 2450.58696975549 2938.32206229387 "ee"
547.758380198288 2376.05539208774 3027.72702659121 "ee"
446.513667204962 2316.36462957289 3133.37651135239 "ee"
767.819922643833 1739.41212821738 2820.57790315847 "ee"
495.406084885133 2323.11059906549 3070.84560675244 "ee"
417.263907910277 2163.16834129199 2993.06821767534 "ee"
480.810928848887 2366.25594106174 2904.58552269512 "ee"
508.444531988236 2168.67238626615 3170.50185126885 "ee"
562.510497231072 1650.40279241418 2888.07588070384 "ee"
465.94164484864 1743.63503335217 2902.60461759145 "ee"
485.837954649759 2234.30603074314 2911.69939124774 "ee"
528.280876221479 2347.15583270265 2924.69898822769 "ee"
410.708039007307 2079.79479758540 3218.38412221263 "ee"
525.878092323628 2154.30927674171 2839.83621604608 "ee"
472.941903160754 2209.41065996299 3125.39280921306 "ee"
467.517120296117 2347.96365289376 2911.76103534107 "ee"
523.755233957458 2315.47095575130 3001.48213347032 "ee"
438.993615409999 2152.0218882421 3074.45760138304 "ee"
404.223598217448 2229.85251449163 2971.25686072681 "ee"
470.455723935746 2459.65700467362 3055.46207848754 "ee"
447.882045402401 2349.37529031054 2794.86658408139 "ee"
464.97120117226 2570.29552894324 2895.64891644474 "ee"
760.636362165504 1559.54511847463 2992.40950568479 "ee"
804.70472467126 1447.34685067306 3018.97649065523 "ee"
509.011496780803 2380.17928289992 3102.71306502697 "ee"
455.18247262884 2397.14201500101 3107.57401467091 "ee"
480.855927965407 2120.02488775157 2961.77853983958 "ee"
513.106887845408 2533.28103351268 2840.09211500299 "ee"
636.685376939294 1752.11465904363 2852.84694955257 "ee"
442.221020240138 2201.51726557433 2849.48168411067 "ee"
734.479936020208 1755.47219476379 2886.99228793880 "ee"
361.202678630871 2228.60161989614 2875.67774719469 "ee"
352.976523784231 2302.70392051634 3009.29869478698 "ee"
594.464144871796 2117.84309100329 3229.71852772867 "ee"
393.853746125642 2094.14469132238 2966.29314936389 "ee"
310.594806248734 2232.15378263925 3042.37576349024 "ee"
457.663665704084 2112.52967128145 2872.40210771286 "ee"
489.721796299803 2495.32451108601 2978.15308252096 "ee"
444.525340261176 2307.02772632340 2887.4274704299 "ee"
461.160064951324 1891.24143326375 2990.77075109123 "ee"
485.561400452313 2356.25232701280 3012.19813545002 "ee"
508.975527216482 2136.15213210034 2943.91594551083 "ee"
402.789325776078 2624.33559149731 3103.80691091497 "ee"
424.522671503314 2482.92557996538 3168.36213253156 "ee"
398.077719934944 2562.20545899676 3099.14726416893 "ee"
452.627008442013 2559.9823393023 2895.96924560607 "ee"
462.077587933085 2466.03486742568 2978.05005516457 "ee"
457.991913116106 2419.94624219975 2997.48748579447 "ee"
425.768638945738 2334.14604957866 2948.8781276709 "ee"
574.154349879133 2547.37851081492 3151.35655764779 "ee"
596.302487113044 2341.56340009354 2995.11227542620 "ee"
462.290245136656 2168.99820956410 2965.92457199152 "ee"
420.506193799098 1893.84409398579 2942.06234075495 "ee"
730.68693428186 1568.19191759257 3274.55629946302 "ee"
479.026109632057 2339.57403640085 2997.06117085847 "ee"
497.370085727176 2432.67362563373 2911.17619511313 "ee"
430.895945132258 2225.77539822280 3066.14116828898 "ee"
572.542247057894 1956.33312980015 2946.13771545878 "ee"
408.837911768733 2375.49878525933 3031.52864544668 "ee"
427.973605627548 2218.85611895854 3063.16573767189 "ee"
345.103516987998 2418.96302573738 3175.62275981380 "ee"
566.840949827709 2213.31959451447 3126.8808964896 "ee"
499.546070149392 2206.23868697541 2929.85002536026 "ee"
632.65285872113 2182.56595775497 3142.61874652424 "ee"
530.619612665338 1953.43802139640 2948.54394965539 "ee"
508.643677707216 2341.54155429424 2969.05346119248 "ee"
690.028694724925 1907.96706717031 3026.90847476913 "ee"
401.354830803603 2505.53365647259 2998.00340948263 "ee"
771.807557238273 1828.17231323897 2962.53521457654 "ee"
523.281645400876 2221.65789455597 3067.79513066684 "ee"
484.769101202827 1878.79836670932 2954.59458645031 "ee"
760.622479306942 1696.33753590226 3070.21168299022 "ee"
392.826849148875 1966.44077695782 2950.01740395139 "ee"
450.127728177341 2512.43640195674 3250.14930089898 "ee"
435.801234188759 2658.22229958763 2944.94319088712 "ee"
548.503084962895 2231.13158696134 2929.56678563626 "ee"
467.709284672488 1748.53360102187 2931.51905726 "ee"
