"F1" "F2" "F3" "PHON" "ENV"
502.354304486574 2027.39793689791 3142.07642547777 "e" 0
637.21264544013 2145.29743469614 2693.3286770526 "e" 0
501.436786967818 1943.50934400847 3136.95741628707 "e" 0
588.026849765824 2144.95149192583 3042.71749550749 "e" 0
629.597725479379 2107.47780589387 2724.01175572713 "e" 0
616.402506791154 2144.93530528198 3017.69733997719 "e" 0
705.622050226927 1806.127704635 2809.63889045553 "e" 0
495.393746585013 2237.03333372696 3103.86153042432 "e" 0
602.199372887483 2036.84261528067 2869.47858187737 "e" 0
443.606828069176 2292.71054335215 3184.78024159881 "e" 0
531.231055537369 2302.62227307274 3190.75061954936 "e" 0
729.614371077406 1571.79722545568 2569.64229136174 "e" 0
531.8206386106 1955.46582054850 3003.81489738561 "e" 0
633.128327131252 1694.60211901926 2957.44650875848 "e" 0
473.664969019931 2073.91843409078 2972.48468781457 "e" 0
556.461810846075 1845.37165437639 3205.91831611064 "e" 0
613.547011576389 1947.87354597644 2899.03824790843 "e" 0
532.212273331819 2155.65557439694 3090.22595836001 "e" 0
714.607809971616 2045.77418463072 3174.14452374044 "e" 0
552.168668225125 2253.78337742717 3122.72986936174 "e" 0
719.323592263212 1694.65748059414 2570.90055583782 "e" 0
541.464458242527 2217.22904876636 2949.38267631669 "e" 0
595.510276191473 2011.42964806801 3049.59831834767 "e" 0
520.383552674914 2098.38143865660 3027.91288837008 "e" 0
429.203814159716 1972.96741086391 2972.05722432705 "e" 0
541.004452448681 2074.73682441875 3147.97132406455 "e" 0
523.621892975058 2194.05347997622 3076.01716121105 "e" 0
623.359348217138 2125.21802435290 3120.45223709457 "e" 0
475.979132978319 2290.9832417354 3116.72715299638 "e" 0
449.810708541673 1990.60933483584 3097.55801529662 "e" 0
490.358854860604 2196.92903587525 3169.08671236866 "e" 0
504.080367091167 2344.59289105056 3163.87182930765 "e" 0
504.059082255487 2101.54702754838 2976.71392251373 "e" 0
519.490503561408 2105.57638055052 3181.9843760607 "e" 0
515.358548627182 2153.12601687776 3035.46587585699 "e" 0
527.64771265114 2141.32650336779 2970.29960694432 "e" 0
783.85743060725 1808.04751857905 2651.94525990002 "e" 0
