"F1" "F2" "F3" "v" "2" "3"
573.586402885969 1871.75519740084 2754.35705852108 "ee" 1 0
447.676610513761 1781.98581462103 2671.15928158847 "ee" 1 0
426.994667360168 2182.77078638806 2756.01574033759 "ee" 1 0
424.875333447178 1989.73089184721 2798.60315631926 "ee" 1 0
518.369201486153 1860.32893640098 2659.3112628373 "ee" 1 0
432.977981691273 2022.26836511133 2768.46837780009 "ee" 1 0
527.025762854343 1874.92327658997 2679.78854573757 "ee" 1 0
690.133463549894 1776.74396164036 2749.83797179851 "ee" 1 0
771.460438491526 1688.00005650575 2590.46537215908 "ee" 1 0
709.510805040022 1516.58228491264 2601.15751761722 "ee" 1 0
516.378210908398 2224.08942750083 2755.60704109933 "ee" 1 0
724.705723851578 1685.11945050915 2605.83359601676 "ee" 1 0
475.229156080289 1730.68051092511 2645.58911752299 "ee" 1 0
530.245945114622 1981.98469798707 2734.40612095442 "ee" 1 0
494.381798480311 1922.77125616590 2665.74563242415 "ee" 1 0
482.813510267888 1913.07467059602 2708.27539614709 "ee" 1 0
653.413336692449 1796.20907870754 2717.42321980333 "ee" 1 0
316.587010832851 2162.07183632785 2685.43017129993 "ee" 1 0
723.723871925846 1624.81813501891 2596.88311664668 "ee" 1 0
418.702876311556 2059.07319541108 2706.49575962377 "ee" 1 0
497.078382734982 1778.43795512287 2655.63258254477 "ee" 1 0
324.100222554659 2249.43207991461 2721.54191398833 "ee" 1 0
487.348928336267 2020.32985211979 2692.09890877982 "ee" 1 0
446.41818853279 1991.45320319024 2632.18507426797 "ee" 1 0
512.056543197406 1947.61949156488 2701.62474271395 "ee" 1 0
426.455155349935 2106.36387927625 2790.11077017459 "ee" 1 0
760.467126683381 1685.56039176662 2765.76057136168 "ee" 1 0
686.4250355084 1720.10853810135 2759.02688214329 "ee" 1 0
498.269043834608 1987.15335990249 2708.99321827635 "ee" 1 0
308.016682253009 2152.3628544017 2717.98649168629 "ee" 1 0
483.676653689233 2236.94530808688 2748.48175144768 "ee" 1 0
318.649380875881 2125.59587209774 2726.56572557789 "ee" 1 0
452.496181717318 2177.2251420772 2768.11824945538 "ee" 1 0
400.459753703272 2176.15012895932 2810.70766876767 "ee" 1 0
594.324548499987 1847.00344774734 2716.02001886299 "ee" 1 0
795.730047315411 1645.44627972951 2759.52386607795 "ee" 1 0
432.696045394259 1937.7929831466 2627.37387143596 "ee" 1 0
482.736335699159 2305.72847879059 2775.41389266920 "ee" 1 0
754.485272817573 1697.91411802922 2624.96459849139 "ee" 1 0
509.893573454870 1955.14134615597 2713.33643096408 "ee" 1 0
328.022125544621 2233.19111214806 2756.76863449955 "ee" 1 0
529.044843796734 1952.84578484897 2749.85213720228 "ee" 1 0
297.06236422359 2191.96029804067 2718.8436964536 "ee" 1 0
497.866277406486 1906.17490493233 2705.5405008465 "ee" 1 0
513.854653995983 1949.78755859918 2654.58519617597 "ee" 1 0
408.748176624696 2063.65997432431 2801.18280558984 "ee" 1 0
730.38778594839 1669.35131454425 2617.74854199949 "ee" 1 0
634.703631244127 1868.66697272329 2721.44143614038 "ee" 1 0
470.828216394158 2113.02233306844 2693.61381302808 "ee" 1 0
448.867950156454 2122.99605967659 2690.27363487858 "ee" 1 0
346.370000781049 2177.51614246669 2695.52369349885 "ee" 1 0
790.591346281186 1640.52979132349 2628.42421509235 "ee" 1 0
453.702308710591 2272.47981351101 2744.93429938247 "ee" 1 0
525.426572978648 1697.12195066802 2744.86631623285 "ee" 1 0
498.442197618954 2151.06866255618 2661.26541784893 "ee" 1 0
747.57160281971 1709.57275853759 2628.8613719537 "ee" 1 0
433.767805467535 2056.89400901012 2796.06537787809 "ee" 1 0
811.919791806447 1583.02979615653 2620.84055154162 "ee" 1 0
468.878498575088 1964.12879861811 2737.22831305063 "ee" 1 0
358.814242085114 1956.76883929538 2811.15801276151 "ee" 1 0
358.766775369129 2194.41594662445 2726.49053002435 "ee" 1 0
648.330924674921 1793.25670087821 2724.12806909990 "ee" 1 0
454.228621583754 1906.00600373016 2619.72489996961 "ee" 1 0
532.446691475194 2031.36978918391 2669.69367143452 "ee" 1 0
470.051709530034 2249.45954067584 2761.83083816797 "ee" 1 0
680.291366557889 1592.93413428652 2797.41569103182 "ee" 1 0
411.741884012336 2064.57863806274 2799.33246173277 "ee" 1 0
458.137161279477 1863.80823937514 2665.63398078425 "ee" 1 0
749.999984630615 1534.53620451019 2621.63404216724 "ee" 1 0
357.989453748974 2189.59307612878 2715.25748117351 "ee" 1 0
432.463850203126 2013.54859370766 2792.86469234021 "ee" 1 0
507.030961463908 1941.77706210281 2725.58378668721 "ee" 1 0
337.382944880104 2118.62634525778 2727.76917310832 "ee" 1 0
743.203108102971 1646.69774693712 2614.12455886117 "ee" 1 0
748.345665164159 1636.63387898746 2776.84543075622 "ee" 1 0
763.299622643554 1647.65244872843 2624.86392132853 "ee" 1 0
459.494362748026 2298.64584154103 2741.36305552445 "ee" 1 0
423.895572415263 1940.07532999341 2751.88011203448 "ee" 1 0
483.112674896261 1939.48927670768 2653.66730937894 "ee" 1 0
545.834069136873 2070.47576771654 2740.1621033936 "ee" 1 0
518.63278112876 1891.54512438673 2676.16215269570 "ee" 1 0
