"X1" "X2" "X3" "C"
436.061264414216 2378.63692201307 3033.79032750804 "ee"
526.480446659448 2587.94634040976 2895.28830292429 "ee"
386.74233462067 2357.19203835729 3069.97724544855 "ee"
537.826677496169 2081.94023224238 2918.18147503294 "ee"
486.063886764927 2303.97513818156 2749.69602452886 "ee"
714.462107142503 1922.45038394505 2673.78992924711 "ee"
574.705874626581 2246.91852946551 2912.60330283733 "ee"
532.714603855861 2198.00759567627 2788.05020947536 "ee"
632.123929285568 1761.48536044387 2861.20470872724 "ee"
466.49227259519 2455.30064621705 2813.43506968362 "ee"
498.332769621964 2044.34004787539 2673.70692638379 "ee"
505.072456235244 2391.81499814436 3139.72578548898 "ee"
445.600334849767 2456.30829867821 2899.99707992205 "ee"
690.212198223282 2370.59357293478 2506.51007463936 "ee"
435.57427562013 2365.40459742519 2945.69798344472 "ee"
470.636934975087 2235.80538699601 2613.02227641945 "ee"
432.52046403807 2569.90289506258 3013.21515907246 "ee"
457.793769781003 2318.0651761181 3001.27894366391 "ee"
544.32809274277 2347.1118756601 2840.67205650703 "ee"
513.347834835015 2438.73071377026 2919.89510584422 "ee"
637.875468482368 2538.23244909278 2972.69890618118 "ee"
672.168869182106 2573.14051902428 3156.54279756962 "ee"
387.801639150333 2312.21684014882 2659.47273527143 "ee"
513.767486035049 1881.13690835904 2905.94969737874 "ee"
501.889155773645 2565.58703422399 2901.3242359768 "ee"
589.55149280485 2369.60836087887 2878.64928190147 "ee"
630.07303903215 1886.17357700083 2794.24671425965 "ee"
706.38859316375 2355.62195073011 2342.4774950886 "ee"
467.442229466713 2255.04335980344 2888.47365081355 "ee"
379.511338853111 2441.56978876787 3073.4941495523 "ee"
508.855496702798 2249.24184291354 2957.95249283604 "ee"
476.816290453524 2322.04355480326 2561.37710937692 "ee"
498.569483501808 2202.41872326606 3002.18115443637 "ee"
571.638233433641 2203.75133558337 2939.7723055338 "ee"
481.56406138531 2185.62293055228 2826.48154772274 "ee"
636.738092282594 2567.08710035458 2765.54206275526 "ee"
435.396883685257 2155.3945219014 3009.48125901411 "ee"
516.466877648463 2231.54458408665 2934.37454674736 "ee"
375.584954761549 2412.56247216684 3087.35798867115 "ee"
419.669670092337 2738.35540371769 3099.85520065999 "ee"
550.34606405448 2067.37917451975 2971.86600494689 "ee"
395.94784461288 2500.17992085277 3126.65161779345 "ee"
571.812262867724 2408.20422632443 2786.4024832964 "ee"
608.204440301075 2240.38625375069 2963.93636110667 "ee"
606.164871601743 2370.69469405871 2939.83482514134 "ee"
590.702070219747 2268.53745665745 3025.47868668292 "ee"
596.894520672102 2490.65498668391 3043.43216904865 "ee"
358.294245980646 2271.93831495705 2827.07134179025 "ee"
612.163561387772 2541.79418759241 3010.01361133189 "ee"
456.628295484537 2287.23458719835 2953.1857852019 "ee"
566.47214149329 2241.96457332361 2956.73103698919 "ee"
610.98766198637 2504.66093729609 2880.22655062052 "ee"
666.185309594779 1921.5154490271 2650.59185205 "ee"
524.689027051848 2392.35650718105 2923.45660198225 "ee"
531.955063187579 2513.67635177385 3046.57799216721 "ee"
444.82322334899 2426.72810766417 2742.93966539105 "ee"
551.95721568478 2194.38116120988 3073.593398743 "ee"
367.263822725705 2252.09015489626 2867.7300681821 "ee"
489.910198331261 2364.43329072319 2906.24747916425 "ee"
436.024235888592 2499.86320446275 3018.59481354431 "ee"
488.837452447558 2274.06730917645 2906.96993479558 "ee"
354.038286800356 2520.0591615465 3063.49466572073 "ee"
431.557651698497 2358.03039905614 3109.18197921147 "ee"
475.893534812577 1909.69826626325 3062.47673871561 "ee"
541.666979112014 2666.76999088216 2543.47867499899 "ee"
436.808555289304 2514.45029905815 2865.22148803446 "ee"
468.832149231979 2431.68751357882 2957.93879010435 "ee"
852.333815243492 1325.0101181203 2995.83089067918 "ee"
622.980780821446 1911.81889582873 2876.59951661562 "ee"
519.334606579721 2252.14790574084 3024.22500884998 "ee"
404.644446145827 2172.59999124928 2735.04135202839 "ee"
411.063912391982 2724.45395445531 3190.89451937072 "ee"
469.686193876111 2364.52705683048 2952.16902927667 "ee"
406.622048071813 2429.85403812893 2921.53895623589 "ee"
547.255964625058 2262.39429146635 2770.26568273303 "ee"
891.299927806587 1344.41106586224 2943.3163774873 "ee"
424.947698229029 2521.85328717684 2892.44923823568 "ee"
542.588468904197 2342.43900404056 2947.94331114274 "ee"
448.015401451357 2304.38675676982 2899.09046655949 "ee"
542.498690701952 2071.564964241 2765.75804531489 "ee"
570.568720633606 2522.24101054217 2657.19798581169 "ee"
489.792501379119 2073.95753078589 2834.98905352486 "ee"
383.14987066167 2108.49232893012 2957.80322962976 "ee"
618.210330475602 2710.06880053935 2687.06179335828 "ee"
515.596674668557 1938.29117746708 2640.90771071208 "ee"
706.902515419754 1798.66880894821 2777.83423472017 "ee"
553.362980334982 2294.78088272209 2855.47859144937 "ee"
394.461103815675 2493.34310778312 3077.04903065628 "ee"
579.58872929056 2202.87447805851 2907.71990629723 "ee"
380.149649786211 2385.57907947129 3038.4998813226 "ee"
584.020190936281 2188.01839729896 2966.33567896453 "ee"
560.506186774168 2178.84049352794 3020.82226521104 "ee"
450.704071103694 2553.47132497437 2857.04219681087 "ee"
563.879395639163 2556.84567901628 2770.9724259089 "ee"
470.836960659406 2068.43890765934 2744.3310566704 "ee"
550.462318041696 2095.07129179156 2957.73581683466 "ee"
473.13715762361 2525.73670513424 2806.89081024148 "ee"
447.991286599474 2202.0195774797 2700.40681667023 "ee"
492.350154738436 2497.46324427816 2984.74478412055 "ee"
378.005432202607 2394.10805139403 2895.66586157087 "ee"
394.574540134749 2168.7721206794 3086.13753477494 "ee"
507.776234818042 2338.95658937269 2923.43866066843 "ee"
415.339117717775 2377.01561614463 2915.08120658156 "ee"
660.550310684137 2035.62531003178 2784.3591916052 "ee"
431.278856655096 2110.42976818076 2842.23853745474 "ee"
538.415055877292 2457.63486139716 2946.94025944025 "ee"
479.860053509554 2020.27488245895 2839.12530269541 "ee"
528.125696465747 2510.95279572758 2770.58175575276 "ee"
480.020391337826 2169.13407242972 2756.92244463172 "ee"
476.483693612864 2454.52054531599 2962.00066562736 "ee"
490.133940699384 2123.66872407384 3046.00015905876 "ee"
655.005940785799 2213.83668603157 2940.55563119664 "ee"
444.1826736606 2042.01427732613 2850.84178141419 "ee"
461.671237920457 2493.13037376149 2884.68901353886 "ee"
501.894870507313 2256.80471871278 2824.58457818605 "ee"
323.567097453753 2148.54176983157 2978.01444564945 "ee"
483.752284467821 2249.36893109378 2868.11111349852 "ee"
476.848184639185 1955.35345724612 2711.74660793386 "ee"
471.022775018199 2108.92043119943 2748.87407567666 "ee"
618.68585256271 1990.91109168658 2788.02356878415 "ee"
404.456012456135 2345.36285330203 2706.6605144289 "ee"
531.058091866962 2163.99970663327 2822.11007577562 "ee"
413.535561983013 1840.74686665777 2859.89003354464 "ee"
547.12760741075 2448.08733425132 2751.90499308578 "ee"
399.648067579907 2182.75441455705 2741.29157579161 "ee"
631.166138125266 2345.51525931813 2372.50458080899 "ee"
526.161514561813 1757.28075926722 2901.70881346045 "ee"
604.32595653617 2207.77382515504 2865.86242369934 "ee"
439.652575335108 2441.78146662023 2973.67953714841 "ee"
625.963489318431 2293.61731567933 3070.1841097062 "ee"
382.59375737817 2205.36158513474 3107.18612010016 "ee"
575.392565130074 2293.14459612771 3051.55795683001 "ee"
494.895690752418 2397.88191296097 3026.38126071518 "ee"
694.395787016558 1703.14052299471 2725.24818961587 "ee"
569.668680193401 2029.56212601937 2890.05587169691 "ee"
465.343772714724 2574.96382048408 3035.7998483136 "ee"
492.520861011526 1801.61261608109 3113.12700350661 "ee"
477.23356775254 2493.10655948604 2816.97123472868 "ee"
554.130807819755 2293.50598321704 2937.43227671371 "ee"
624.65251086809 2348.1200429825 2895.26115373095 "ee"
599.424363755938 2227.43522797077 2977.28624832785 "ee"
407.090265931776 1949.16947700093 2761.70596794628 "ee"
481.450859207688 1929.79772868427 3037.94670325719 "ee"
558.248120453609 2277.47291065305 3065.96618147379 "ee"
479.406299308732 2293.31855650204 2958.90159833282 "ee"
442.010452862054 2298.77757934258 2729.69285347952 "ee"
579.179772149952 2298.62011781668 2948.15893129819 "ee"
498.247934754519 2349.38598162608 3050.22183201858 "ee"
604.720407329855 2445.58680294216 3078.52604939408 "ee"
507.570859504715 2310.46925101076 2627.26325394511 "ee"
438.427565765825 2345.13908389531 2984.29899835116 "ee"
593.346065617519 2185.66901889842 3007.68663841382 "ee"
431.604235994538 2422.27100561822 2866.90436122338 "ee"
678.155647959874 2352.31572977091 2458.86463262316 "ee"
608.231124806433 2369.83282385658 3071.11320110711 "ee"
