"F1" "F2" "F3" "PHON" "ENV"
521.768537880217 2285.28427972033 2934.29679417507 "e" 0
395.710531224493 2450.07746811498 3311.12766051723 "e" 0
579.26901975406 2250.22179819107 3010.65226966825 "e" 0
677.347807642531 2127.70253326508 2578.07747649256 "e" 0
595.682138017134 2195.02546636541 2865.75510307423 "e" 0
535.011818890182 2413.20149167032 3051.66871871598 "e" 0
522.199549464541 2008.01880013478 2759.64123208044 "e" 0
567.629101978902 2429.35858926093 2837.64583312335 "e" 0
605.430705494837 2273.34109271313 2434.39384797767 "e" 0
522.872559650761 2127.50536108849 2988.96638994132 "e" 0
560.497508027772 2270.59149061735 2783.65228162867 "e" 0
520.855933905867 2284.08617082114 2962.5835763808 "e" 0
642.003734748036 2168.68607074263 3030.95057896727 "e" 0
565.32689520793 2116.62731596386 2900.42195122262 "e" 0
693.726394278984 2182.36492597448 2752.03855882680 "e" 0
531.450131913997 2239.64225562532 2925.35630110752 "e" 0
544.481998459115 2385.84785905030 2796.78548895029 "e" 0
552.783390495859 2004.91367802811 2766.84913584622 "e" 0
490.89970598253 2057.29915751952 2738.75946333939 "e" 0
389.420060094547 2424.43281139540 3055.40636359867 "e" 0
654.267454750383 2049.95870978912 2754.26301735322 "e" 0
422.601465627043 2341.99586342880 2934.77913886927 "e" 0
520.591893548902 2227.9715854322 2853.52177739099 "e" 0
512.097759615326 2314.00218215977 3079.91089021676 "e" 0
579.191456302953 1689.84757660434 2631.49963060134 "e" 0
425.15358413519 2209.88178850374 2447.95898682808 "e" 0
650.38340571244 2446.40057288867 2851.87009593964 "e" 0
609.535890208311 2292.82925849946 2554.00071339869 "e" 0
597.251277758183 2311.87392398139 2855.28931389230 "e" 0
502.368919246898 2336.21217547020 3059.63642123802 "e" 0
667.465451856214 2111.36634485674 2749.92493519978 "e" 0
431.959112028459 2553.81628273387 2802.96465745371 "e" 0
418.784539879151 2238.52592932586 3000.72554823454 "e" 0
644.817067729818 1970.59313460672 2792.70926991442 "e" 0
677.884853424543 1968.88086305508 2711.70596848981 "e" 0
451.861515014426 2357.09167352856 2484.98458076436 "e" 0
539.464419351099 2223.79168137372 3053.88117163203 "e" 0
635.603814459573 2100.39734112452 2845.57363828490 "e" 0
603.197186367942 2322.00766879348 2834.42652595104 "e" 0
603.709049478138 1544.15109487301 2733.38142933228 "e" 0
