"F1" "F2" "F3" "v" "2" "3"
508.337976478904 2009.28437254493 2807.02621920991 "ee" 1 0
685.770673151805 1904.64455508187 2927.19052189373 "ee" 1 0
498.42059739315 2163.24804189153 3091.20475621087 "ee" 1 0
566.014172580259 2135.43586704366 3097.41185767270 "ee" 1 0
433.895745850684 2270.33285739734 2994.75508915555 "ee" 1 0
550.271845264082 2201.81390188294 3136.96662940644 "ee" 1 0
655.099490529728 1808.25597981553 2912.05789116769 "ee" 1 0
517.923587673255 1767.41093379784 2606.60345814946 "ee" 1 0
420.754045769195 2124.27614951306 2856.87032230730 "ee" 1 0
497.600406600103 2170.08691764637 2890.85984511733 "ee" 1 0
499.21534395324 2149.05109765964 2896.90330060644 "ee" 1 0
681.301775168182 1880.04134277618 2880.33075302313 "ee" 1 0
470.737116543698 2040.38292692570 2873.41805412682 "ee" 1 0
431.172070137067 2147.18811316345 3061.48378266061 "ee" 1 0
693.592084868176 1807.10697759079 2899.93144832581 "ee" 1 0
513.548004503889 2223.89959786204 3144.46652289055 "ee" 1 0
420.545191917625 2174.62920747114 2992.78024276673 "ee" 1 0
725.052540039675 1728.72036633551 2941.05357067824 "ee" 1 0
472.678097000876 2208.46226675180 3099.5118117626 "ee" 1 0
516.334616171977 1748.19088993306 2589.68469552953 "ee" 1 0
410.351170237671 2243.48314912528 2911.20133027003 "ee" 1 0
407.290012364619 2132.71448779254 3101.02860447732 "ee" 1 0
498.268883176238 1987.61010067778 2890.65393142769 "ee" 1 0
531.163759253905 2165.59652648787 3158.68631132906 "ee" 1 0
515.294444635711 1671.57140306943 2610.68492302404 "ee" 1 0
571.439894865668 2169.18858581429 3106.52382030117 "ee" 1 0
425.663295681454 2105.57508504932 2918.00911711227 "ee" 1 0
447.463907268538 2149.61606693851 3064.25532878403 "ee" 1 0
468.980710407173 2186.5728712794 3159.30700505418 "ee" 1 0
471.276183527045 2248.16725990640 3155.86802274139 "ee" 1 0
513.221404092817 1700.64968919398 2559.49933186596 "ee" 1 0
476.619646726318 2144.39076714182 2936.50399344297 "ee" 1 0
522.948074410918 1753.99294118407 2603.55980944602 "ee" 1 0
423.373377734973 2136.05953288355 2951.66464089608 "ee" 1 0
459.221086360661 2170.08986341481 3029.36623300043 "ee" 1 0
