F1 F2 F3 v
228.187160046228 2416.4691207548 2670.35764799183 ee
573.192458507228 2084.16001425237 2803.76095153143 ee
544.001856149768 2164.98895535434 2862.7224818293 ee
531.680058005886 1943.97642169637 2619.13026825762 ee
487.258217951286 2026.79784186246 2902.67692096939 ee
415.365806673283 2285.52474908782 2676.2586136223 ee
490.951161201889 2100.44154635353 2866.81898736596 ee
507.780882803038 2087.40044445142 2840.94396567701 ee
555.962422810235 2028.68920957841 2573.25839558211 ee
684.350943129388 1809.19142923655 2571.60333149071 ee
655.92118865858 1823.30541286173 2702.83216098436 ee
499.816547716953 2151.3966654087 2841.74361751011 ee
597.378084470361 2109.22719667449 2716.18038368769 ee
462.471150299201 1924.82926418096 2508.05153268486 ee
377.337368577458 2273.71116845078 2778.12272513048 ee
829.71477125936 1785.76779668478 2778.68740176103 ee
465.171421635419 2152.51153373889 2812.36577557225 ee
286.229029071142 2316.57600482529 2850.26266718467 ee
649.664171399812 1729.34916518531 2612.08467230135 ee
374.625990283049 2399.29141759034 2692.93642887526 ee
624.80474709044 1975.78128061276 2628.33795710875 ee
449.647589987586 2067.81824638437 2819.05375368136 ee
364.796699337608 2277.09097708023 2708.99154402484 ee
415.785073811415 2045.2991904218 2404.17517382087 ee
422.018464495624 2122.41480000672 2706.73959316544 ee
486.431063362288 2310.56872886749 3040.34910328338 ee
471.676039896063 2247.64873732781 2819.79468156854 ee
402.170326152599 2192.80756822924 2558.9669790852 ee
544.581566501746 2106.27993764269 2768.1654179511 ee
560.183589364713 1881.62528943378 2501.86155743712 ee
348.604964608589 2020.79432924836 2606.93574210454 ee
419.13836523259 2129.32916724788 2925.83465247319 ee
550.619519059615 2129.76215665445 2791.52593220761 ee
405.277632146759 2204.01523127397 2726.32306396891 ee
560.437943557315 1992.69652076566 2668.90069947592 ee
580.093762665689 2300.96462423847 2929.7056968415 ee
636.52127092757 1884.40012637588 2882.98883962289 ee
484.446807848224 2150.26286865772 2554.04034506304 ee
489.168664459039 1980.57299711928 2666.54237512368 ee
489.710150557269 2116.44068013792 3024.1859349893 ee
665.121934773763 2151.02820602509 2720.7030636642 ee
526.653820319183 2100.61705718049 2586.22524216097 ee
403.892370646871 2147.76163831445 2706.33795611251 ee
301.184174515502 2142.01067231509 2739.44582366885 ee
485.788025099568 1933.57924099566 2693.96240311077 ee
557.489229096435 1888.0744818478 2602.533683362 ee
575.765672238473 2037.4300171242 2479.05755062758 ee
516.880038156822 1989.69645643022 2567.23905788405 ee
410.843910090423 1922.13788559994 2725.98206003634 ee
448.979713829042 2060.51154569155 2632.63585878691 ee
503.603965366131 1883.19857539601 2578.9393006171 ee
605.521794162483 2204.96959844531 2938.82490190169 ee
782.982941410579 1666.40231578491 2578.72373358087 ee
634.621133372249 1799.57735869573 2631.27443275426 ee
684.853438068123 1710.17646943603 2650.80260962678 ee
442.719820658686 1967.64670550207 2819.71137786947 ee
253.733266151719 2248.54326140901 2833.09815562868 ee
597.960197874538 1764.64968595692 2664.80403515341 ee
464.151958808932 2044.14473874223 3015.04308122168 ee
409.487316160316 2201.92253155315 2938.0789970475 ee
408.847813378545 2196.54918134455 2836.28950869481 ee
454.603092759656 1970.32873895579 2621.72161236484 ee
662.933755313082 2000.25554812302 2928.10309912847 ee
572.926467320019 1897.77570321502 2786.61972295729 ee
460.616637238201 1908.47022761657 2596.49573436384 ee
591.624794508904 2148.95627660335 2728.71081223265 ee
424.461618402815 2185.95571892976 2769.93769390775 ee
522.660689213236 2169.22740363293 2670.75722153053 ee
530.181461162822 1970.38197216837 2844.26971393097 ee
747.98784237683 1553.69490393646 2459.73272212087 ee
259.993800472947 2258.45397206921 2884.28401780464 ee
449.853596062864 2001.57594991979 2830.84878862054 ee
370.980361879368 1810.75092960184 2621.21127035616 ee
590.213664165711 2003.64308864841 2545.80920691632 ee
508.891119422243 2120.97971704509 2799.23641836684 ee
518.52667348765 1932.1525504814 2362.89893072576 ee
85.8458535558562 2404.34659341128 2705.21860456171 ee
404.996169317211 2210.95948915743 2699.48141114973 ee
630.80411778665 2046.25620696372 2832.44909079192 ee
420.458182605313 2087.43631736126 2846.05188451912 ee
220.367554364398 2160.94706008791 2719.47294448386 ee
627.092108345694 1945.37025883773 2889.2051945719 ee
499.411092639183 2022.2450374842 2747.41677300308 ee
420.085378345414 2089.79658296732 2785.81024356806 ee
477.066976984202 1974.7937400841 2820.91336479524 ee
397.437893108843 2170.31442473092 2484.8278604922 ee
519.48012474827 2143.66620725497 2946.65052239948 ee
593.435558887032 2007.0613313904 2680.7169720594 ee
546.666400973634 1953.56070291546 2654.28237597769 ee
470.943475796525 2113.59193909824 2769.06294680424 ee
573.752437498436 1691.75635439703 2486.10346244035 ee
411.04017323418 2089.98877505137 2750.1814431702 ee
474.424378816075 1782.33989590345 2658.4017582869 ee
669.087594281674 1990.07085709499 2729.96641253216 ee
189.429814539662 2264.82738189359 2813.17880450222 ee
444.308762206687 2103.96607533175 2957.04266916153 ee
624.800100627774 2046.29913877785 2939.11497237411 ee
366.426229737029 1927.68808756413 2678.78638094778 ee
501.252115087261 2198.68689046906 2656.87799123802 ee
491.710207986826 2096.43612997861 2759.6346143898 ee
489.973268793303 2023.37299455714 2696.82846590608 ee
176.453492689881 2291.22496750442 2934.06196943049 ee
340.211527928223 2242.01120185235 2753.23571535596 ee
