"F1" "F2" "F3" "PHON" "ENV"
414.546194365081 2125.93251691245 2836.5212158246 "e" 0
483.264172200517 2116.65614181045 3009.53839030484 "e" 0
374.683218221473 2502.05011801871 3211.45011791129 "e" 0
465.481644185361 2548.00850099462 3215.38694748249 "e" 0
391.295553993347 2483.45707120240 3488.29510981478 "e" 0
442.346462771395 2349.0614395231 3377.88051730824 "e" 0
490.942572970144 2307.92321908339 3055.82678983062 "e" 0
593.417282993952 1739.25165166495 3044.66085149918 "e" 0
447.273988042462 2021.9430999557 2943.13751210736 "e" 0
658.590818074009 1822.49393914385 3197.22159301395 "e" 0
419.33746717313 2246.40588948812 2983.48364216941 "e" 0
417.313025173017 2015.90997894299 2904.36367460972 "e" 0
567.664661761345 2270.05778469263 2808.59958138422 "e" 0
380.924770905571 2582.70020252091 2976.49416237802 "e" 0
559.819125102829 1934.06076203779 2893.41421572426 "e" 0
470.246919035685 2203.28436207557 2839.73266371262 "e" 0
465.45271564689 1977.77218059492 2929.04402169416 "e" 0
508.971906451413 2258.09570227377 3076.02976371278 "e" 0
588.510808928299 2062.37169330371 2971.6023707312 "e" 0
485.977797387887 2459.1766241594 3226.63323425849 "e" 0
475.082926445342 2275.13973343059 3141.72909537495 "e" 0
468.22830254411 2197.26753635638 2942.37389069975 "e" 0
486.916890049408 2663.01638683568 3148.30662343809 "e" 0
510.488594477074 1992.65098095722 3048.00001417707 "e" 0
524.43052249527 2289.42017571868 3188.05810519049 "e" 0
590.062292583146 1908.79886749641 2863.60849991261 "e" 0
501.63327279557 2276.78548540689 2951.69658106451 "e" 0
433.568379598047 2660.56566533897 3580.17499900126 "e" 0
586.404791128135 1957.56367314058 2957.59833052215 "e" 0
492.146412218965 2486.60955958584 3072.27557317341 "e" 0
501.41720803316 2408.18785336108 2856.66020630479 "e" 0
458.925462782947 2522.30989648903 3279.11092325097 "e" 0
595.348997945615 1789.90843946192 2710.15636441253 "e" 0
514.622065657179 2544.73570808571 3317.4846845976 "e" 0
426.650197103335 2409.24799195695 3010.77223879429 "e" 0
566.433386342947 2228.21489875772 2992.43697198451 "e" 0
438.499238116927 2002.98185579958 2883.47750271546 "e" 0
616.709635902388 1809.28658127486 3151.55652691079 "e" 0
462.712638695694 2034.56850160127 2914.65893254014 "e" 0
450.846134137102 2294.18889897372 3146.1407986916 "e" 0
425.466909940408 2646.96340534314 3323.67411251138 "e" 0
460.394312068627 2520.37337217725 3175.53082103329 "e" 0
477.059572463791 2401.40173152800 3177.7462063577 "e" 0
448.8478843804 2300.23313774621 2895.24781501769 "e" 0
429.255227786468 2364.30935744287 3012.42858942476 "e" 0
369.408393816273 2358.97786258406 2982.75262018827 "e" 0
406.577324653891 2591.47594074376 3097.33173063494 "e" 0
419.653716108571 2184.46180136671 3071.59636172147 "e" 0
435.33907233629 2105.77383163354 2729.37924909955 "e" 0
441.03661708827 2541.18501007414 3262.78682547956 "e" 0
424.763579637818 2439.11115633577 3030.21767914099 "e" 0
433.432834789265 2432.60971047664 3279.49538515067 "e" 0
445.044096109285 2095.32164750583 2842.74237022613 "e" 0
402.069005350488 2279.46090252203 2944.94049024524 "e" 0
480.183690455115 2517.10866564029 3139.20422244325 "e" 0
368.970952653968 2609.63457623055 3347.80730861174 "e" 0
481.798852941496 2458.71863732603 3250.60561722736 "e" 0
447.121371346912 2483.21587371005 3178.86730130722 "e" 0
528.719457311669 1927.86700410121 2850.86724911431 "e" 0
452.719155779503 2232.93939478708 3041.81978002352 "e" 0
528.856531083875 2385.28592631571 3000.54343018003 "e" 0
432.11653948756 2018.66759866761 2900.10014740198 "e" 0
525.280628505527 2038.92434016536 2901.10823766217 "e" 0
476.617692644882 2142.47291290174 3156.11649927733 "e" 0
563.421697152592 1839.92450607953 3105.11646761765 "e" 0
458.374639540861 2229.87791580390 2988.91021387024 "e" 0
394.710808413206 2343.20687026745 3154.02233385484 "e" 0
556.654214190934 2256.85162737894 2844.96733139734 "e" 0
469.201341497781 2188.80506862702 2969.25010991516 "e" 0
475.434250631553 2572.55084052223 3215.47947262608 "e" 0
423.970016949803 2404.73711610266 3049.40806669767 "e" 0
392.431737880042 2508.78666062435 2972.46419599789 "e" 0
469.35938988463 2397.5936257351 3248.21994736482 "e" 0
394.452406125446 2480.71511454147 3005.95415572380 "e" 0
367.678298694741 2448.98345941526 3115.15006382049 "e" 0
461.973662181043 1765.29846469118 2909.13456391756 "e" 0
538.766821236001 1966.34287118202 2829.19665066377 "e" 0
557.425336082065 2002.30598143173 2911.32207881863 "e" 0
491.400828883608 2367.95629478234 2878.03012482834 "e" 0
302.056620790238 2547.95053741261 3255.58036079680 "e" 0
409.748903226850 2503.73501509784 3033.81209202909 "e" 0
424.285360681029 2120.56286502868 2989.09841676581 "e" 0
475.952783765992 1976.24017618137 2945.46334808835 "e" 0
371.612851920298 2372.09269729664 3135.12501647989 "e" 0
435.426632191819 2162.16727348785 2923.45408612963 "e" 0
474.507521449993 1978.85287698515 2873.06097688083 "e" 0
578.080033993698 2181.87151338614 3039.02113471876 "e" 0
385.981230776793 2465.05767146031 3059.85632439314 "e" 0
375.492051448233 2408.05451837021 2974.03794543197 "e" 0
469.530531493966 1984.01049853467 2738.34920278379 "e" 0
483.084577474877 2124.22301319092 2957.45265479782 "e" 0
487.387385744138 2416.20910872305 3081.51274142084 "e" 0
537.296877768543 2327.83197472513 2977.16394642119 "e" 0
506.802999394233 1943.29815316661 2967.76534959123 "e" 0
473.435306643088 1868.52986881543 2803.05124199914 "e" 0
633.338861216293 1686.96216129566 2834.86954348555 "e" 0
469.867090313674 1890.08485508347 2855.21820295463 "e" 0
430.53721728461 2545.48173315434 3357.63375289104 "e" 0
405.854353748723 2339.62780781293 3026.25615952435 "e" 0
426.305997070845 2055.43497883221 2887.06638944854 "e" 0
395.776806399933 2295.40396220835 3121.72702648538 "e" 0
489.001703205952 2052.32425314138 2946.26825370215 "e" 0
523.808563679685 2199.34429733204 2997.31622140808 "e" 0
438.662116189384 2492.53771198358 3434.98278935294 "e" 0
482.233396323585 2541.78316763796 3205.78799407825 "e" 0
361.23108475687 2510.91228868175 3193.96928965969 "e" 0
466.564413625788 2308.16635529227 3172.10971413783 "e" 0
407.341473569479 2435.75095013065 3158.27446821901 "e" 0
512.650404299243 2254.40948741049 3072.70150934413 "e" 0
518.665535571304 2585.85781450999 3187.02764870095 "e" 0
475.254253405186 2212.44640625766 3000.44814704852 "e" 0
503.027284656414 1983.76854286192 2936.01088141588 "e" 0
487.57207375875 2349.13479961207 2984.36826099708 "e" 0
577.659493611906 2263.88232786896 3032.44083002594 "e" 0
614.585883115033 1763.00412869511 2760.70327192177 "e" 0
420.620697077995 2402.0275767803 3095.30101111022 "e" 0
526.727053390191 1977.80321843310 2882.98087295021 "e" 0
431.742993973876 2348.69901310355 2998.42968268342 "e" 0
444.453008212428 2640.06315550158 3252.60731731762 "e" 0
435.257523066278 2329.07835005268 3134.99708839084 "e" 0
