"X1" "X2" "X3" "C1" "T1" "S1"
668.788479872646 1407.22571695681 3245.03870198185 "aa" 0 "aa"
896.347425932134 1472.55993236938 3176.29188687923 "aa" 0 "aa"
431.346795133879 1730.21484451873 3083.67465120471 "aa" 0 "aa"
539.765429570775 1008.26037481489 2760.95066755377 "aa" 0 "aa"
875.87234746774 1523.04462984963 2882.5684627817 "aa" 0 "aa"
840.653183079632 1493.5620726676 2620.45368125644 "aa" 0 "aa"
571.140029558502 1262.61469864539 2948.07764720181 "aa" 0 "aa"
705.44896963749 1674.54087061219 2700.87997104922 "aa" 0 "aa"
649.947953830049 1308.89722537301 2655.98186096477 "aa" 0 "aa"
524.909248762667 1527.29653917148 3065.81151994815 "aa" 0 "aa"
622.381024128284 1265.22760479655 3157.71482415783 "aa" 0 "aa"
1050.63098154556 1433.11192971039 2850.95024299603 "aa" 0 "aa"
883.429562623276 1399.4233296789 2701.04004417556 "aa" 1 "aa"
519.257262400187 1467.54440146814 2935.66665160368 "aa" 0 "aa"
793.135758200212 1328.14228617884 2401.99608560755 "aa" 0 "aa"
701.468529754305 1327.31412693847 2667.09054280827 "aa" 0 "aa"
555.22981932142 1602.33714785138 2975.85054632615 "aa" 0 "aa"
778.838461243175 1432.04681721217 3499.57169076899 "aa" 0 "aa"
419.09050575676 2091.91676826913 2985.45362042455 "aa" 0 "aa"
601.456552546952 1923.28414795736 3266.65414880733 "aa" 0 "aa"
862.186445523936 1196.21006722454 3280.80490692912 "aa" 0 "aa"
793.169483873054 1450.51026279598 2732.27220155402 "aa" 0 "aa"
908.800454643078 1320.68057160211 2540.89268687469 "aa" 1 "aa"
596.478378786915 1154.26561958072 3055.2645623235 "aa" 0 "aa"
753.540232644953 1345.93847102219 2630.27390956587 "aa" 0 "aa"
654.432229306241 1463.94739021272 3346.8327307416 "aa" 0 "aa"
774.354383977268 1530.90259293391 2715.1593429252 "aa" 0 "aa"
659.412893949568 1371.70808925542 2828.46145397589 "aa" 0 "aa"
692.737230342615 1741.70795562506 2931.97922707762 "aa" 0 "aa"
773.947676431053 1253.94707884501 2622.27497741839 "aa" 0 "aa"
545.81385557595 1388.45486649641 2901.47437683131 "aa" 0 "aa"
735.135932714886 1574.32872875106 2460.61957685989 "aa" 0 "aa"
729.379076148364 1419.99786827332 2599.51299295103 "aa" 0 "aa"
994.927677108642 1442.72471199721 2965.02076437327 "aa" 1 "aa"
510.797897178575 1729.23328151144 2873.62602591553 "aa" 0 "aa"
877.17995102432 1264.94518302784 3036.56021852706 "aa" 1 "aa"
853.51172101311 1319.75246821936 2703.22875395024 "aa" 0 "aa"
674.04915608786 1916.7012703061 2964.61429287912 "aa" 0 "aa"
441.122302199618 2083.85791357818 2890.95228865144 "aa" 0 "aa"
788.315123054625 1438.4681638818 2495.50052700936 "aa" 1 "aa"
795.113865229985 1437.54127528788 2876.83279885489 "aa" 0 "aa"
828.904163522453 1468.79757203816 2994.45036823203 "aa" 0 "aa"
795.94996028724 1482.13060706983 3094.07946807805 "aa" 0 "aa"
752.957542908206 1192.17205410147 3129.40855407606 "aa" 0 "aa"
798.246385600727 1432.53487803492 2883.578129632 "aa" 0 "aa"
589.242190398227 1897.90686034098 3077.34257226637 "aa" 0 "aa"
509.751330058725 1467.85319044677 2977.84924480559 "aa" 0 "aa"
705.86274543367 1578.06724752026 2654.48491609991 "aa" 1 "aa"
785.825593548493 1537.28167345055 2818.20600754139 "aa" 0 "aa"
703.085924573578 1522.7291932298 2799.27856313036 "aa" 0 "aa"
601.847139498401 1759.60513080852 2825.58360271991 "aa" 0 "aa"
689.704774308414 1357.36301386712 3060.29087797626 "aa" 0 "aa"
590.231777945907 1146.42676060144 2561.37585571764 "aa" 0 "aa"
651.45142689637 985.032430461518 2905.98018452335 "aa" 0 "aa"
471.301221366618 1388.43056401436 3054.27280553488 "aa" 0 "aa"
791.153198023341 1445.03526732638 2891.32915403069 "aa" 1 "aa"
770.247112684623 1636.50366302336 2854.92938350922 "aa" 0 "aa"
702.616777054285 1129.41728782391 2798.62540790322 "aa" 1 "aa"
824.204296918733 1234.17541146365 3454.22575668656 "aa" 0 "aa"
793.771948410455 1634.3947473754 3085.17921816392 "aa" 1 "aa"
741.280929375708 1343.0745714579 3528.08037928712 "aa" 1 "aa"
834.339450190794 1768.69499156968 2818.40133704793 "aa" 0 "aa"
881.3323837874 1563.94484339058 2749.62680836945 "aa" 0 "aa"
702.765087336421 1360.35842974371 3414.03379723066 "aa" 0 "aa"
480.625331044386 1632.82776630182 2912.76080494223 "aa" 0 "aa"
487.809263520442 1634.09599234444 2978.76042748482 "aa" 0 "aa"
746.05311166524 1435.68715919939 3200.48229465071 "aa" 0 "aa"
891.01201306554 1366.02937352421 2998.51301185774 "aa" 0 "aa"
599.267920395766 1577.66704849319 2937.60186653305 "aa" 0 "aa"
610.440002264054 1343.22262985191 2914.62083664207 "aa" 0 "aa"
877.215153067399 1448.59898451155 2697.12124458446 "aa" 0 "aa"
778.066423230547 1368.98842189529 2855.41220277287 "aa" 0 "aa"
926.617979830604 1384.10707904476 2510.56045019044 "aa" 1 "aa"
586.981805538231 1803.00011676813 3058.68516119764 "aa" 0 "aa"
738.022386033936 1450.51744549193 2827.46431560468 "aa" 0 "aa"
802.652932748746 1347.78091130714 2683.25825509156 "aa" 1 "aa"
913.428970626793 1533.75168820502 3140.53269510564 "aa" 1 "aa"
892.853406043656 1301.38642093705 2724.06263511225 "aa" 1 "aa"
603.635236058646 1717.47481720383 2933.77820758105 "aa" 0 "aa"
854.490372048176 1516.9400161189 2927.2991023503 "aa" 0 "aa"
779.159534015974 1249.84402454184 3081.04766418747 "aa" 0 "aa"
913.138914531672 1328.20826246731 2697.19966118493 "aa" 1 "aa"
621.379342734311 1512.27122976918 3071.52365811461 "aa" 0 "aa"
588.437347865874 1760.74099492117 2779.02932551929 "aa" 0 "aa"
528.190366263586 1360.22476443562 3371.75702589284 "aa" 0 "aa"
1013.7146589457 1345.12864883421 2882.21910885109 "aa" 0 "aa"
881.96475240358 1512.95397225955 2876.38033666571 "aa" 0 "aa"
552.321563262762 1656.16589445347 3397.46466224086 "aa" 0 "aa"
860.197252152414 1409.13147189937 2805.51504717825 "aa" 0 "aa"
734.541490383078 1324.16249012236 3038.32078936483 "aa" 1 "aa"
749.74694109484 1626.51076352367 3071.10068872553 "aa" 0 "aa"
545.105685944308 1649.73068749493 2880.44773796251 "aa" 0 "aa"
730.511712703922 1039.14802871071 2770.13222867446 "aa" 0 "aa"
750.805409579186 1248.02335441714 2704.78384510009 "aa" 1 "aa"
686.50551516218 1358.32446542553 2823.11072309344 "aa" 0 "aa"
629.9983272079 1255.22815049443 3181.26724574742 "aa" 0 "aa"
541.693383057091 1553.56190332949 2426.26187772107 "aa" 0 "aa"
578.552655332224 1515.49705174276 2886.81733669426 "aa" 0 "aa"
560.016894447479 1870.02322950777 2522.6243591898 "aa" 0 "aa"
760.133022095111 1562.72833374665 2876.0765496206 "aa" 0 "aa"
857.182667061586 1337.03832323983 2666.14113917711 "aa" 0 "aa"
407.86444330914 1631.17771963747 2994.75475436139 "aa" 0 "aa"
1017.92935162829 1340.52860267037 2866.19438932525 "aa" 0 "aa"
613.503504636536 1967.12573029797 2783.49425694555 "aa" 0 "aa"
802.661694278403 1301.63116489406 3314.30594074423 "aa" 1 "aa"
638.352573186703 1675.23993895962 3152.56893942767 "aa" 0 "aa"
472.213545519619 1502.18766130269 3014.66150627857 "aa" 0 "aa"
595.160342110751 1786.66621115454 3164.14823050782 "aa" 0 "aa"
861.507788763802 1404.58495685444 2795.29748275036 "aa" 0 "aa"
672.772213100836 1514.72618566491 2920.09187943702 "aa" 0 "aa"
515.711460294547 1283.78101813071 3345.32587934255 "aa" 0 "aa"
559.152954906157 1716.48521923087 2824.57549921742 "aa" 0 "aa"
960.417210957829 1417.37649605195 2525.36984494379 "aa" 1 "aa"
608.557920978531 1603.52250212881 3123.40602475649 "aa" 0 "aa"
467.056819789832 1513.52755242875 3111.13970300434 "aa" 0 "aa"
773.385311138907 1556.49596357778 2853.96495083661 "aa" 0 "aa"
591.108487390843 2042.13813491395 3108.98008372475 "aa" 0 "aa"
802.71626979927 1308.43928087424 3367.32795465602 "aa" 0 "aa"
493.53762163452 1164.5563815113 3396.69589971361 "aa" 0 "aa"
499.781407916854 1746.72148668647 2783.72048899741 "aa" 0 "aa"
492.269950976142 1321.74294165392 3049.26659211952 "aa" 0 "aa"
505.343860712218 1787.18057489252 2889.73311159433 "aa" 0 "aa"
707.747301935183 1599.32236968804 2980.20770469799 "aa" 0 "aa"
472.482697970238 1993.55257850021 3157.92537738609 "aa" 0 "aa"
930.255058474319 1370.1435513412 2966.88513263999 "aa" 0 "aa"
871.848227952945 1467.7484091514 2839.10155007148 "aa" 0 "aa"
