"X1" "X2" "X3" "C"
538.195031942624 2340.42354510181 3194.94550352053 "ee"
486.858911558914 2180.87566465439 3018.15632486427 "ee"
476.958501973535 2415.76606886614 3126.48495845415 "ee"
544.354291805406 2157.71368256873 2994.52749425133 "ee"
546.557288653773 2141.21296019478 3177.01137703895 "ee"
560.47406829805 2452.18427228016 3126.03880860831 "ee"
521.569489503268 2477.49818441171 3239.40285650931 "ee"
663.231180632987 2356.32544243039 3192.36873756535 "ee"
644.072260681003 1729.70685539296 3092.79566428143 "ee"
565.007059228157 2277.86609154702 3065.96657526095 "ee"
512.092418727239 1796.49165899204 2923.40198408622 "ee"
514.237751450015 2072.43002467431 2997.71657783556 "ee"
540.673760538448 2159.82713061149 3001.40107692088 "ee"
615.497257802619 2285.87178242788 3183.36055408858 "ee"
706.503922347911 1690.10882279599 3147.60181649956 "ee"
392.805637658049 2364.19318313732 3257.75850740445 "ee"
532.77791322747 2281.45854487107 3080.92086982382 "ee"
441.003199711332 2402.47609439512 3048.93256855199 "ee"
497.84980715767 2425.44635107553 3143.46208348157 "ee"
590.03518857799 2181.05700911749 3034.45573349465 "ee"
510.171055831705 2284.55803109781 3098.89650892958 "ee"
449.01031812595 2490.46211829446 3129.78093713906 "ee"
544.472839260512 2406.51243558706 3129.12018147802 "ee"
640.331927156507 2385.63670396763 3223.68619831508 "ee"
607.588342812787 2346.56022076355 3138.13749492438 "ee"
493.92204051057 2390.09436091538 3051.08803527938 "ee"
451.931218083549 2320.31860711638 2934.84619702036 "ee"
467.276577323952 2300.78995016926 3098.8958482659 "ee"
631.609216187022 2396.93501522597 3201.80704781674 "ee"
482.53051331936 2431.86243591781 3279.06102119128 "ee"
664.061642265407 1832.1502074869 3093.18459458645 "ee"
576.72812882488 2393.8814000186 3182.12584711424 "ee"
560.408831403741 2292.01976625526 3075.64668288878 "ee"
595.032119475129 2340.58541038701 3205.78747116372 "ee"
443.751467574123 2313.10389954059 3204.74651259464 "ee"
632.898327824241 2519.7767632302 2997.6320631562 "ee"
518.806080995984 2458.09331647201 3079.24067861842 "ee"
503.112664935535 2130.89743371987 3090.64860129892 "ee"
543.202790025497 1711.74707193459 3075.81571738786 "ee"
483.106273184197 2438.68560727015 3268.16193731321 "ee"
612.977676688619 2503.27011141292 3208.49168397382 "ee"
574.952831067526 2287.33248902777 2982.18217037514 "ee"
572.187553103057 2376.13814128519 3210.20234145805 "ee"
577.567216165485 1765.86625865513 3255.53793039739 "ee"
552.957331438949 2205.0639856336 3234.60359882276 "ee"
425.137264646234 2405.231894957 3192.80083949129 "ee"
469.862765712966 2354.38444648803 3188.46549627134 "ee"
565.154825065546 2348.82145989298 3032.22368861574 "ee"
499.285378860722 2355.57310443027 3201.89006005647 "ee"
651.635123713301 1763.75311496348 3126.35207693983 "ee"
573.188328704325 2199.93210437358 3055.1999716381 "ee"
484.062756388599 2310.87737924814 3123.71203900927 "ee"
546.748798214852 2233.59358183763 3196.73330550468 "ee"
489.765272989646 2394.14142630943 3128.25217001544 "ee"
545.394014622198 2247.2468911017 2952.6628524159 "ee"
523.625341673214 2257.90685646214 3072.57770698586 "ee"
507.056774696145 2386.55097780845 3023.42452737928 "ee"
671.235594869601 1958.40447895239 3182.52190156453 "ee"
635.631730857598 2427.032310426 3201.14673491787 "ee"
459.05136683332 2356.55850117862 3041.09140607176 "ee"
447.47722760531 2547.96278438701 3243.16912277263 "ee"
417.75870715202 2438.40445572346 3110.62154262775 "ee"
542.071529215658 2260.44668970462 3023.60681636862 "ee"
616.160633043778 2468.52743095616 2994.37575104144 "ee"
458.376042458281 2527.97619730377 3116.44756912066 "ee"
525.867167700575 2076.50005711526 3131.99707026871 "ee"
507.545984457465 2264.1980723339 3096.76482856626 "ee"
404.707311555503 2505.00717993426 3265.6904925438 "ee"
499.767379177745 2199.16676085643 3085.43803359358 "ee"
485.496355569387 2316.64101587688 3095.88809001635 "ee"
439.916481756811 2600.08113418097 3160.53567611344 "ee"
427.663181249253 2577.58849423818 3214.32402973323 "ee"
596.863340159085 2367.91715591254 3132.36951615158 "ee"
538.98186682016 2280.24087343972 3122.82652312006 "ee"
541.693591491034 2398.24582539136 3305.95308742696 "ee"
440.373164057619 2303.3170031068 3103.7090535997 "ee"
399.826815320323 2388.73171774173 3057.40486390366 "ee"
554.95374372506 2429.94193137764 3096.63226178624 "ee"
481.904272594434 2276.88902303487 3105.36614503292 "ee"
438.944082184611 2384.04361773127 3157.42480587336 "ee"
481.352192700104 2442.99032417821 3233.58277137439 "ee"
467.23737263202 2367.78895324089 3065.89934994929 "ee"
461.430094194526 2433.64358582422 3065.4438801733 "ee"
620.710471113097 2471.56592548772 3190.42504268503 "ee"
624.74710648708 2376.34159563562 3167.24097303215 "ee"
470.929058910594 2393.91580930043 3151.0370086861 "ee"
493.760036048587 2070.54568678229 3294.65737705989 "ee"
553.801620110653 2329.88517861987 3149.29254672224 "ee"
526.778893413663 2404.64434216647 3083.0023473609 "ee"
452.18220516948 2336.85396914619 3059.15906168516 "ee"
640.129375594064 1824.80538826948 3027.46309005079 "ee"
500.568312260348 2480.34219780093 3094.06109895183 "ee"
421.618107384421 2357.80123771034 3105.43112761019 "ee"
433.242454520512 2411.17567285096 3151.22261984438 "ee"
489.496298710335 2301.0427618838 3193.565024855 "ee"
451.091212420461 2528.36824457508 3233.16744950136 "ee"
606.671445685465 2001.35222293848 3250.09137734129 "ee"
449.66719329004 2451.5711979857 3111.31977399129 "ee"
478.476213448263 2387.04001389612 3167.61871444328 "ee"
524.434188909955 2393.42680342687 3275.46517277342 "ee"
470.152527634703 2396.15585365636 3030.22297493375 "ee"
576.361193712162 1951.66592636354 3296.88241755616 "ee"
482.082778484003 2352.77388373079 3128.81409334134 "ee"
483.837452296365 2490.42056644016 3127.96880161642 "ee"
586.595555103211 2410.84417738248 3184.44301760102 "ee"
546.20467243548 2324.71439269789 3040.13064136053 "ee"
513.46981438843 2368.585298505 3159.67033784373 "ee"
574.84344059824 2354.81398194208 3101.15986525746 "ee"
410.263451379489 2476.50726635782 3104.34747436995 "ee"
592.285621716942 2119.525252958 2956.61966292284 "ee"
376.802478574612 2524.83687550054 3260.79117790693 "ee"
444.970023216419 2185.40591223393 3146.41119334646 "ee"
403.03616287243 2432.71922468513 3101.73964542968 "ee"
556.011808806557 2372.9532941616 3075.84577242468 "ee"
